map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_,BEF canopy to planimeter canopy ratio,BEF canopy/summary RDI
22.2,1.3,0,0,0,23,1.3,23,24.3,0,0,6,94,13.4,0,0,0,72.7,13.4,72.7,86,0,0,16,84,0.1,0.32,0.28,2005,0.42,88.6
19.2,7.4,0,0,0,17.2,7.4,17.2,24.5,0,0,30,70,37.6,0,0,0,46,37.6,46,83.6,0,0,45,55,0.2,0.37,0.29,2001,0.35,106.3
22.2,8.4,0,0,0,16.1,8.4,16.1,24.5,0,0,34,66,38.4,0,0,0,35.6,38.4,35.6,74,0,0,52,48,0.22,0.45,0.33,2008,0.34,110.3
15.1,13.7,3.9,3.9,7.8,3.1,17.5,7,24.6,50,50,71,29,49.8,7.9,7.9,15.8,10.7,57.8,18.6,76.4,50,50,76,24,0.3,0.38,0.32,2000,0.27,138.9
1.1,24.8,0,0,0,0,24.8,0,24.8,0,0,100,0,71,0,0,0,0,71,0,71,0,0,100,0,0.35,0,0.35,1999,0.34,110.6
8.1,24.9,0,0,0,0,24.9,0,24.9,0,0,100,0,79.4,0,0,0,0,79.4,0,79.4,0,0,100,0,0.31,0,0.31,1996,0.3,125.3
6.1,24.9,0,0,0,0,24.9,0,24.9,0,0,100,0,66,0,0,0,0,66,0,66,0,0,100,0,0.38,0,0.38,2008,0.32,117.8
10.3,0.8,0,0,0,24,0.8,24,24.9,0,0,3,97,7.2,0,0,0,45.1,7.2,45.1,52.3,0,0,14,86,0.11,0.53,0.48,2009,0.45,84
10.3,1.1,0,0,0,23.8,1.1,23.8,24.9,0,0,4,96,11.1,0,0,0,47.9,11.1,47.9,59,0,0,19,81,0.1,0.5,0.42,2011,0.38,99.7
8.1,24.6,0,0,0,0.5,24.6,0.5,25.1,0,0,98,2,69.5,0,0,0,1.6,69.5,1.6,71.1,0,0,98,2,0.4,0.3,0.35,1991,0.37,102.7
13.1,13.5,0,0,0,11.5,13.5,11.5,25.1,0,0,54,46,45.5,0,0,0,30.2,45.5,30.2,75.7,0,0,60,40,0.3,0.38,0.33,2010,0.26,146.5
10.4,6.7,0,0,0,18.6,6.7,18.6,25.3,0,0,26,74,18.3,0,0,0,28.4,18.3,28.4,46.7,0,0,39,61,0.36,0.66,0.54,2005,0.31,123.5
17.2,14,0,0,0,11.3,14,11.3,25.3,0,0,55,45,61,0,0,0,25.9,61,25.9,86.9,0,0,70,30,0.23,0.44,0.29,2009,0.38,101.1
17.1,10.4,0,0,0,14.9,10.4,14.9,25.3,0,0,41,58,72.4,0,0,0,35.8,72.4,35.8,108.3,0,0,67,33,0.14,0.41,0.23,2012,0.28,137.5
9.1,12.5,0,0,0,13.1,12.5,13.1,25.6,0,0,49,51,49.4,0,0,0,56.1,49.4,56.1,105.6,0,0,47,53,0.3,0.2,0.24,1991,0.33,117
8.1,25.6,0,0,0,0,25.6,0,25.6,0,0,100,0,79.9,0,0,0,0,79.9,0,79.9,0,0,100,0,0.32,0,0.32,1994,0.45,86
10.3,0.1,0,0,0,25.4,0.1,25.4,25.6,0,0,0,100,2,0,0,0,48.3,2,48.3,50.3,0,0,4,96,0.06,0.53,0.51,2005,0.4,96.8
15.3,10.6,1.4,1.4,2.9,12.2,12,13.6,25.7,50,50,47,53,19.4,3.7,3.7,7.4,30.2,23.1,33.9,57,50,50,41,59,0.52,0.4,0.45,1999,0.25,155.6
17.3,25.7,0,0,0,0,25.7,0,25.7,0,0,100,0,69.7,0,0,0,0,69.7,0,69.7,0,0,100,0,0.37,0,0.37,1999,0.55,71.5
13.2,16.9,0,0,0,8.9,16.9,8.9,25.8,0,0,65,35,41.2,0,0,0,30.3,41.2,30.3,71.5,0,0,58,42,0.41,0.29,0.36,1999,0.35,112.3
10.4,8,0,0,0,17.8,8,17.8,25.8,0,0,31,69,27.2,0,0,0,26.6,27.2,26.6,53.8,0,0,51,49,0.29,0.67,0.48,2004,0.47,83.8
17.2,17.7,0,0,0,8.2,17.7,8.2,25.8,0,0,68,32,53.8,0,0,0,27,53.8,27,80.8,0,0,67,33,0.33,0.3,0.32,2006,0.33,119.4
15.3,9.8,3.2,3.2,6.4,10,13,13.2,26.2,50,50,50,50,20.2,9.1,9.1,18.1,26.6,29.3,35.6,64.9,50,50,45,55,0.44,0.37,0.40,2000,0.4,98.8
13.1,9.6,0,0,0,16.5,9.6,16.5,26.2,0,0,37,63,34.7,0,0,0,36.5,34.7,36.5,71.2,0,0,49,51,0.28,0.45,0.37,2002,0.31,128.7
10.2,0,4.4,17.8,22.2,4.2,4.4,22,26.4,20,80,17,83,1.4,11.6,46.3,57.9,23.9,13,70.2,83.2,20,80,16,84,0.34,0.31,0.32,1994,0.39,102.6
6.1,26.5,0,0,0,0,26.5,0,26.5,0,0,100,0,69.3,0,0,0,0,69.3,0,69.3,0,0,100,0,0.38,0,0.38,2006,0.39,103.1
8.1,26.5,0,0,0,0,26.5,0,26.5,0,0,100,0,74.5,0,0,0,0,74.5,0,74.5,0,0,100,0,0.36,0,0.36,2012,0.44,91.6
19.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.6,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,75.4,-9999,-9999,-9999,-9999,-9999,-9999,0.35,1989,0.42,96
10.6,10.7,3.8,5.6,9.4,6.5,14.4,12.2,26.6,40,60,54,46,47.6,12.5,18.7,31.1,22,60.1,40.7,100.8,40,60,60,40,0.24,0.3,0.26,2000,0.37,109.7
17.2,16.9,0,0,0,9.7,16.9,9.7,26.6,0,0,63,36,63.4,0,0,0,24.3,63.4,24.3,87.7,0,0,72,28,0.27,0.4,0.30,2012,0.51,80
15.3,0,6.7,15.7,22.5,4.2,6.7,20,26.7,30,70,25,75,0,15.3,35.7,51,16.8,15.3,52.5,67.8,30,70,23,77,0.44,0.38,0.39,2001,0.34,120
15.2,14.7,1.6,1.6,3.2,8.9,16.3,10.5,26.8,50,50,61,39,76.3,7.3,7.3,14.5,33.3,83.6,40.6,124.2,50,50,67,33,0.19,0.26,0.22,1994,0.4,102.3
13.1,11.1,0,0,0,15.6,11.1,15.6,26.8,0,0,42,58,51.7,0,0,0,34.9,51.7,34.9,86.7,0,0,60,40,0.22,0.45,0.31,2005,0.42,97.9
16.4,25,0.3,0,0.4,1.5,25.3,1.5,26.9,90,10,94,6,72,3,0.3,3.3,7.8,74.9,8.2,83.1,90,10,90,10,0.4,0.2,0.32,1992,0.4,103
19.2,0.4,2.9,0.3,3.2,23.5,3.2,23.8,27,90,10,12,88,3.5,8.5,1,9.5,46.3,12,47.3,59.3,90,10,20,80,0,0.5,0.46,1991,0.33,124.8
22.2,5.4,0,0,0,21.6,5.4,21.6,27,0,0,20,80,27.6,0,0,0,59,27.6,59,86.6,0,0,32,68,0.2,0.37,0.31,2003,0.37,112.7
17.1,11,0,0,0,16,11,16,27,0,0,41,59,68.3,0,0,0,35.6,68.3,35.6,103.9,0,0,66,34,0.16,0.45,0.26,2016,0.21,198.6
7.1,27.1,0,0,0,0,27.1,0,27.1,0,0,100,0,156.9,0,0,0,0,156.9,0,156.9,0,0,100,0,0.17,0,0.17,2008,0.38,110
10.2,0,6.4,14.9,21.3,5.9,6.4,20.8,27.2,30,70,23,77,0,21.9,51,72.9,18.2,21.9,69.2,91.1,30,70,24,76,0.29,0.3,0.30,2015,0.31,135.2
17.2,10,0,0,0,17.2,10,17.2,27.3,0,0,37,63,38.1,0,0,0,44.7,38.1,44.7,82.7,0,0,46,54,0.26,0.39,0.33,2000,0.29,144.5
10.6,7.1,5.6,5.6,11.2,9.3,12.7,14.9,27.6,50,50,46,54,38,14.3,14.3,28.6,26.9,52.3,41.2,93.5,50,50,56,44,0.24,0.36,0.29,2002,0.36,117.5
17.1,4.6,0,0,0,23,4.6,23,27.6,0,0,17,83,36.3,0,0,0,47.4,36.3,47.4,83.7,0,0,43,57,0.13,0.49,0.33,2010,0.46,92.6
10.5,-9999,-9999,-9999,-9999,-9999,4.2,23.5,27.7,-9999,-9999,15,85,-9999,-9999,-9999,-9999,100.2,13.4,-9999,113.5,-9999,-9999,12,88,-9999,-9999,0.24,1990,0.37,115.1
1.1,27.7,0,0,0,0,27.7,0,27.7,0,0,100,0,69.8,0,0,0,0,69.8,0,69.8,0,0,100,0,0.4,0,0.40,2001,0.36,118.6
10.5,0.6,5.7,13.4,19.1,8.1,6.3,21.5,27.8,30,70,23,77,8.3,18.3,42.8,61.1,36.5,26.6,79.3,105.9,30,70,25,75,0.1,0.2,0.26,1991,0.33,129.7
13.1,9.2,0,0,0,18.7,9.2,18.7,27.9,0,0,33,67,38.5,0,0,0,43.9,38.5,43.9,82.4,0,0,47,53,0.24,0.43,0.34,1999,0.5,85.8
10.2,0,9.9,14.9,24.8,3.1,9.9,18,27.9,40,60,36,64,0,31.6,47.4,79,10.7,31.6,58.1,89.7,40,60,35,65,0.31,0.31,0.31,2011,0.32,134.1
10.2,0,11,11,21.9,6,11,17,27.9,50,50,39,61,0,40.5,40.5,81,18.2,40.5,58.7,99.1,50,50,41,59,0.27,0.29,0.28,2013,0.36,119.7
8.1,28,0,0,0,0,28,0,28,0,0,100,0,86.2,0,0,0,0,86.2,0,86.2,0,0,100,0,0.32,0,0.32,1995,0.34,126.8
15.3,0,14,14,28,0,14,14,28,50,50,50,50,0,32.9,32.9,65.9,0,32.9,32.9,65.9,50,50,50,50,0.42,0.42,0.42,2005,0.42,103.8
12.1,-9999,-9999,-9999,-9999,-9999,18.8,9.4,28.2,-9999,-9999,67,33,-9999,-9999,-9999,-9999,35.2,87.5,-9999,122.7,-9999,-9999,71,29,-9999,-9999,0.23,1990,0.4,110
12.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.4,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,91.1,-9999,-9999,-9999,-9999,-9999,-9999,0.31,1989,0.33,134.2
22.2,5.1,0,0,0,23.5,5.1,23.5,28.5,0,0,18,82,29.3,0,0,0,58.3,29.3,58.3,87.6,0,0,33,67,0.17,0.4,0.33,2002,0.31,143.2
8.1,28.6,0,0,0,0,28.6,0,28.6,0,0,100,0,73.2,0,0,0,0,73.2,0,73.2,0,0,100,0,0.39,0,0.39,2002,0.35,127.4
16.4,28.4,0,0,0,0.3,28.4,0.3,28.8,0,0,99,1,94.5,0,0,0,2,94.5,2,96.5,0,0,98,2,0.3,0.17,0.30,1998,0.62,72.1
10.3,3.5,0,0,0,25.4,3.5,25.4,28.8,0,0,12,88,17.7,0,0,0,50.2,17.7,50.2,67.9,0,0,26,74,0.2,0.51,0.42,2001,0.34,132.1
10.4,9.4,0,0,0,19.4,9.4,19.4,28.8,0,0,32,68,30.9,0,0,0,29.4,30.9,29.4,60.3,0,0,51,49,0.3,0.66,0.48,2007,0.51,88.2
15.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,112.2,-9999,-9999,-9999,-9999,-9999,-9999,0.26,1989,0.36,121.6
15.4,7.9,0,0,0,21,7.9,21,28.9,0,0,27,73,34.4,0,0,0,41.9,34.4,41.9,76.3,0,0,45,55,0.23,0.5,0.38,2015,0.38,115.6
8.1,29.1,0,0,0,0,29.1,0,29.1,0,0,100,0,73.7,0,0,0,0,73.7,0,73.7,0,0,100,0,0.39,0,0.39,2006,0.31,145.8
17.3,29.2,0,0,0,0,29.2,0,29.2,0,0,100,0,84,0,0,0,0,84,0,84,0,0,100,0,0.35,0,0.35,2006,0.46,98.7
17.1,17.2,0,0,0,12.1,17.2,12.1,29.2,0,0,59,41,57,0,0,0,24.8,57,24.8,81.8,0,0,70,30,0.3,0.49,0.36,2008,0.33,137.6
9.1,3.7,0,0,0,25.6,3.7,25.6,29.3,0,0,13,87,17.3,0,0,0,84.9,17.3,84.9,102.2,0,0,17,83,0.21,0.3,0.29,1994,0.33,137.9
15.2,3.4,1.5,3.6,5.1,20.7,5,24.3,29.3,30,70,17,83,21.4,4,9.3,13.3,55.6,25.4,64.9,90.2,30,70,28,72,0.2,0.37,0.32,2014,0.46,100.9
16.4,26.9,0,0,0,2.5,26.9,2.5,29.4,0,0,91,9,95,0,0,0,10.7,95,10.7,105.7,0,0,90,10,0.28,0.23,0.28,2008,0.43,107.9
9.1,9.1,0,0,0,20.4,9.1,20.4,29.5,0,0,31,69,28.5,0,0,0,62.7,28.5,62.7,91.2,0,0,31,69,0.3,0.3,0.32,1992,0.4,116.5
9.1,7,0,0,0,22.6,7,22.6,29.6,0,0,24,76,32.4,0,0,0,82.9,32.4,82.9,115.3,0,0,28,72,0.22,0.27,0.26,1996,0.38,122.6
1.1,29.6,0,0,0,0,29.6,0,29.6,0,0,100,0,70.2,0,0,0,0,70.2,0,70.2,0,0,100,0,0.42,0,0.42,2006,0.3,155.7
13.1,14.5,0,0,0,15,14.5,15,29.6,0,0,49,51,46.7,0,0,0,34.3,46.7,34.3,81,0,0,58,42,0.31,0.44,0.37,2007,0.3,156.3
9.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,99.3,-9999,-9999,-9999,-9999,-9999,-9999,0.30,1989,0.4,117.5
8.1,29.9,0,0,0,0,29.9,0,29.9,0,0,100,0,77,0,0,0,0,77,0,77,0,0,100,0,0.39,0,0.39,2004,0.29,162.8
17.2,14.1,0,0,0,16.2,14.1,16.2,30.3,0,0,46,54,52.9,0,0,0,33.2,52.9,33.2,86.1,0,0,61,39,0.27,0.49,0.35,2010,0.35,135.1
7.1,30.4,0,0,0,0,30.4,0,30.4,0,0,100,0,190.1,0,0,0,0,190.1,0,190.1,0,0,100,0,0.16,0,0.16,2001,0.38,125.3
9.1,2.1,0,0,0,28.5,2.1,28.5,30.5,0,0,7,93,21.2,0,0,0,93.7,21.2,93.7,114.9,0,0,18,82,0.1,0.3,0.27,1995,0.3,159.7
9.1,8.6,0,0,0,21.9,8.6,21.9,30.6,0,0,28,72,33.6,0,0,0,77,33.6,77,110.6,0,0,30,70,0.26,0.28,0.28,1997,0.35,137.4
13.2,20.3,0,0,0,10.3,20.3,10.3,30.6,0,0,66,34,53.3,0,0,0,35.5,53.3,35.5,88.9,0,0,60,40,0.38,0.29,0.34,2000,0.38,127.1
6.1,30.7,0,0,0,0,30.7,0,30.7,0,0,100,0,78.7,0,0,0,0,78.7,0,78.7,0,0,100,0,0.39,0,0.39,2005,0.35,138.9
8.1,30.8,0,0,0,0,30.8,0,30.8,0,0,100,0,76.8,0,0,0,0,76.8,0,76.8,0,0,100,0,0.4,0,0.40,2011,0.5,97.4
12.1,12,1.6,1.6,3.1,15.9,13.6,17.5,31.1,50,50,44,56,67.3,10.5,10.5,21,45.5,77.8,56,133.7,50,50,58,42,0.17,0.31,0.23,1994,0.47,104.9
15.2,9.4,7.4,7.4,14.7,7,16.7,14.3,31.1,50,50,54,46,56,23.8,23.8,47.6,22.6,79.8,46.4,126.2,50,50,63,37,0.21,0.31,0.25,1995,0.34,145.6
10.2,1.4,10.1,15.2,25.3,4.4,11.5,19.6,31.1,40,60,37,63,7.7,26.4,39.6,66,15.2,34.1,54.8,89,40,60,38,62,0.34,0.36,0.35,2008,0.4,127.7
1.1,-9999,-9999,-9999,-9999,-9999,31.3,0,31.3,-9999,-9999,100,0,-9999,-9999,-9999,-9999,0,88.6,-9999,88.6,-9999,-9999,100,0,-9999,-9999,0.35,1990,0.32,155.6
10.5,0,2.2,20,22.2,9.1,2.2,29.1,31.3,10,90,7,93,0,6.3,56.8,63.1,37,6.3,93.8,100.1,10,90,6,94,0,0.3,0.31,1992,0.35,143.1
15.2,13.9,1.4,1.4,2.7,15,15.3,16.3,31.6,50,50,48,52,60.8,4.3,4.3,8.6,53.6,65.1,57.9,123,50,50,53,47,0.23,0.28,0.26,1997,0.41,122.4
19.2,7.1,0,0,0,24.4,7.1,24.4,31.6,0,0,23,77,50,0,0,0,58.9,50,58.9,108.9,0,0,46,54,0.14,0.41,0.29,1998,0.4,125.5
10.3,4.7,0,0,0,27.2,4.7,27.2,31.9,0,0,15,85,21.7,0,0,0,50.2,21.7,50.2,71.9,0,0,30,70,0.22,0.54,0.44,2000,0.27,187.4
15.4,18.2,0,0,0,13.9,18.2,13.9,32.1,0,0,57,43,38.3,0,0,0,32.1,38.3,32.1,70.4,0,0,54,46,0.47,0.43,0.46,1998,0.23,220.9
11.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,32.2,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,86.5,-9999,-9999,-9999,-9999,-9999,-9999,0.37,1989,0.36,141.4
17.2,19,0,0,0,13.2,19,13.2,32.2,0,0,59,41,48.2,0,0,0,36.3,48.2,36.3,84.5,0,0,57,43,0.39,0.36,0.38,2005,0.44,116.6
10.4,11.2,0,0,0,21,11.2,21,32.2,0,0,35,65,23.6,0,0,0,31.7,23.6,31.7,55.3,0,0,43,57,0.47,0.66,0.58,2006,0.25,205.6
15.4,17.3,0,0,0,14.9,17.3,14.9,32.2,0,0,53,46,56.6,0,0,0,30.5,56.6,30.5,87.1,0,0,65,35,0.31,0.49,0.37,2012,0.36,144.7
13.1,13.1,0,0,0,19.3,13.1,19.3,32.4,0,0,40,60,54.7,0,0,0,45.3,54.7,45.3,100,0,0,55,45,0.24,0.43,0.32,2000,0.38,139.2
15.4,16.4,0,0,0,16.3,16.4,16.3,32.7,0,0,50,50,55.5,0,0,0,36.1,55.5,36.1,91.6,0,0,61,39,0.3,0.45,0.36,2011,0.43,123.7
10.1,3.2,1.3,3.1,4.5,25.2,4.5,28.3,32.8,30,70,14,86,28.7,4.9,11.4,16.3,75.8,33.6,87.2,120.9,30,70,28,72,0.13,0.32,0.27,1998,0.29,183.4
22.2,8.6,0,0,0,24.2,8.6,24.2,32.8,0,0,26,74,42.9,0,0,0,65.9,42.9,65.9,108.8,0,0,39,61,0.2,0.37,0.30,2000,0.34,156.8
5.2,32.8,0,0,0,0,32.8,0,32.8,0,0,100,0,108.2,0,0,0,0,108.2,0,108.2,0,0,100,0,0.3,0,0.30,2008,0.44,121.6
19.2,8.5,0,0,0,24.4,8.5,24.4,32.8,0,0,26,74,60.4,0,0,0,48.1,60.4,48.1,108.4,0,0,56,44,0.14,0.51,0.30,2014,0.36,148.6
15.2,8.8,5.4,5.4,10.7,13.4,14.2,18.8,32.9,50,50,43,57,35.4,12.3,12.3,24.7,43.4,47.7,55.7,103.4,50,50,46,54,0.3,0.3,0.32,1992,0.38,141.3
10.4,8.7,7.3,17,24.3,0,16,17,33,30,70,48,52,31.9,11.5,26.8,38.3,0,43.4,26.8,70.2,30,70,62,38,0.37,0.63,0.47,2001,0.34,157.9
8.1,33.4,0,0,0,0,33.4,0,33.4,0,0,100,0,82.5,0,0,0,0,82.5,0,82.5,0,0,100,0,0.4,0,0.40,2001,0.42,125.1
8.1,33.5,0,0,0,0,33.5,0,33.5,0,0,100,0,80.1,0,0,0,0,80.1,0,80.1,0,0,100,0,0.42,0,0.42,1998,0.35,154
12.1,19,6.3,1.6,7.8,6.8,25.2,8.3,33.6,80,20,75,25,59.8,29,7.3,36.3,17.7,88.8,25,113.8,80,20,78,22,0.3,0.4,0.29,1991,0.54,100
17.1,18.6,0,0,0,15,18.6,15,33.6,0,0,55,45,70,0,0,0,30.2,70,30.2,100.2,0,0,70,30,0.27,0.5,0.34,2005,0.36,150.3
11.2,8.2,0,0,0,25.7,8.2,25.7,33.9,0,0,24,76,34.6,0,0,0,64.3,34.6,64.3,99,0,0,35,65,0.24,0.4,0.34,1997,0.34,159.4
16.4,32.6,0,0,0,1.4,32.6,1.4,33.9,0,0,96,4,109.8,0,0,0,6.7,109.8,6.7,116.5,0,0,94,6,0.3,0.2,0.29,1999,0.33,164.5
4.3,33.9,0,0,0,0,33.9,0,33.9,0,0,100,0,136.5,0,0,0,0,136.5,0,136.5,0,0,100,0,0.25,0,0.25,2007,0.39,139.5
10.2,0,8.2,19.2,27.4,6.4,8.2,25.6,33.9,30,70,24,76,0,22.6,52.7,75.3,17.8,22.6,70.5,93.1,30,70,24,76,0.36,0.36,0.36,2009,0.32,170.9
10.1,1.2,2.2,5,7.2,25.8,3.3,30.8,34.1,30,70,10,90,13.8,7.2,16.8,24.1,67.4,21,84.3,105.2,30,70,20,80,0.16,0.37,0.32,1997,0.49,112.7
5.2,34.1,0,0,0,0,34.1,0,34.1,0,0,100,0,131.8,0,0,0,0,131.8,0,131.8,0,0,100,0,0.26,0,0.26,2006,0.34,163.2
7.3,-9999,-9999,-9999,-9999,-9999,33.9,0.5,34.4,-9999,-9999,99,1,-9999,-9999,-9999,-9999,3.4,131,-9999,134.4,-9999,-9999,97,3,-9999,-9999,0.26,1990,0.36,154.7
15.4,13.5,0,0,0,21,13.5,21,34.5,0,0,39,61,43.2,0,0,0,41.2,43.2,41.2,84.5,0,0,51,49,0.31,0.51,0.41,2002,0.33,169.4
15.4,17.8,0,0,0,16.9,17.8,16.9,34.7,0,0,51,49,53.5,0,0,0,33.1,53.5,33.1,86.5,0,0,62,38,0.33,0.51,0.40,2009,0.49,114.5
17.2,22.1,0,0,0,12.8,22.1,12.8,34.8,0,0,63,37,65.5,0,0,0,35.7,65.5,35.7,101.2,0,0,65,35,0.34,0.36,0.34,2008,0.4,141.5
7.2,34.9,0,0,0,0,34.9,0,34.9,0,0,100,0,111.9,0,0,0,0,111.9,0,111.9,0,0,100,0,0.31,0,0.31,2000,0.39,145.4
8.1,35,0,0,0,0,35,0,35,0,0,100,0,82.6,0,0,0,0,82.6,0,82.6,0,0,100,0,0.42,0,0.42,2007,0.38,149.2
15.4,21.7,1,2.3,3.2,10.4,22.6,12.6,35.3,30,70,64,36,44.1,2.7,6.3,9,26.8,46.8,33.1,79.9,30,70,59,41,0.5,0.4,0.44,1991,0.36,157.8
11.1,0.6,2.9,6.9,9.8,24.9,3.6,31.7,35.3,30,70,10,90,12,7.2,16.8,24.1,62,19.2,78.8,98,30,70,20,80,0.19,0.4,0.36,1997,0.36,157.8
8.1,35.3,0,0,0,0,35.3,0,35.3,0,0,100,0,82,0,0,0,0,82,0,82,0,0,100,0,0.43,0,0.43,2005,0.36,158.1
10.1,20.5,0.4,3.8,4.3,10.6,21,14.4,35.4,10,90,59,41,67,1.6,14.4,16,40.9,68.6,55.3,123.9,10,90,55,45,0.3,0.3,0.29,1991,0.45,127.3
11.1,1.6,0.3,0,0.3,33.7,1.9,33.8,35.6,90,10,5,95,16,2.1,0.2,2.3,81.7,18.1,82,100,90,10,18,82,0.1,0.41,0.36,1996,0.44,132
10.1,11.2,0.1,1.2,1.3,23.3,11.3,24.5,35.8,10,90,32,68,42.8,0.4,3.9,4.3,65.4,43.2,69.2,112.5,10,90,38,62,0.3,0.4,0.32,1992,0.37,157.3
15.4,14.8,0,0,0,21,14.8,21,35.8,0,0,41,59,50.3,0,0,0,40.3,50.3,40.3,90.6,0,0,56,44,0.3,0.52,0.40,2016,0.46,127.4
10.5,0.5,10.1,23.6,33.7,1.7,10.6,25.3,35.9,30,70,30,70,5.1,29.2,68,97.2,6.2,34.3,74.2,108.5,30,70,32,68,0.31,0.34,0.33,2014,0.4,147.3
12.1,0,14.4,21.6,35.9,0,14.4,21.6,35.9,40,60,40,60,0,43.8,65.7,109.5,0,43.8,65.7,109.5,40,60,40,60,0.33,0.33,0.33,2014,0.32,184.1
7.1,36.2,0,0,0,0,36.2,0,36.2,0,0,100,0,153.8,0,0,0,0,153.8,0,153.8,0,0,100,0,0.24,0,0.24,2006,0.38,157.1
16.4,31.9,0,0,0,4.4,31.9,4.4,36.3,0,0,88,12,93.5,0,0,0,15.5,93.5,15.5,109,0,0,86,14,0.34,0.28,0.33,2002,0.42,142.9
15.4,16.1,0,0,0,20.3,16.1,20.3,36.5,0,0,44,56,50,0,0,0,40.4,50,40.4,90.4,0,0,55,45,0.32,0.5,0.40,1999,0.41,146.3
9.1,15.7,0,0,0,21.1,15.7,21.1,36.7,0,0,43,57,59.2,0,0,0,66.7,59.2,66.7,126,0,0,47,53,0.26,0.32,0.29,2003,0.34,176.5
8.1,36.8,0,0,0,0,36.8,0,36.8,0,0,100,0,85.4,0,0,0,0,85.4,0,85.4,0,0,100,0,0.43,0,0.43,2010,0.4,150.5
15.4,23.1,0,0,0,13.7,23.1,13.7,36.9,0,0,63,37,57.8,0,0,0,29.7,57.8,29.7,87.5,0,0,66,34,0.4,0.46,0.42,2008,0.4,151.8
12.1,10.6,2.4,1.6,4,22.5,13,24.1,37,60,40,35,65,56.5,15.3,10.2,25.5,66,71.7,76.2,148,60,40,48,52,0.18,0.32,0.25,1995,0.45,135.1
1.1,37,0,0,0,0,37,0,37,0,0,100,0,83.4,0,0,0,0,83.4,0,83.4,0,0,100,0,0.44,0,0.44,2005,0.42,145
8.1,37,0,0,0,0,37,0,37,0,0,100,0,83.3,0,0,0,0,83.3,0,83.3,0,0,100,0,0.44,0,0.44,2009,0.21,291
11.1,0,2.1,3.1,5.2,32,2.1,35.1,37.1,40,60,6,94,0,12,18,30,76.8,12,94.8,106.8,40,60,11,89,0,0.4,0.35,1992,0.41,150
11.1,1,0.3,1.3,1.6,34.5,1.3,35.8,37.1,20,80,4,96,14.9,1.3,5.2,6.4,84,16.2,89.2,105.4,20,80,15,85,0.08,0.4,0.35,1995,0.43,144.2
8.1,37.1,0,0,0,0,37.1,0,37.1,0,0,100,0,88.4,0,0,0,0,88.4,0,88.4,0,0,100,0,0.42,0,0.42,2000,0.48,129.4
1.1,37.1,0,0,0,0,37.1,0,37.1,0,0,100,0,78.5,0,0,0,0,78.5,0,78.5,0,0,100,0,0.47,0,0.47,2002,0.39,159.2
17.1,11.8,0,0,0,25.3,11.8,25.3,37.2,0,0,32,68,48.4,0,0,0,58.5,48.4,58.5,106.8,0,0,45,55,0.25,0.43,0.35,2000,0.35,178.9
8.1,37.2,0,0,0,0,37.2,0,37.2,0,0,100,0,89,0,0,0,0,89,0,89,0,0,100,0,0.42,0,0.42,2008,0.42,149.5
11.2,11.6,0.6,2.5,3.2,22.7,12.3,25.3,37.5,20,80,33,67,38.2,3.2,12.8,16,55.7,41.4,68.5,109.9,20,80,38,62,0.3,0.4,0.34,1992,0.39,161.8
5.1,37.5,0,0,0,0,37.5,0,37.5,0,0,100,0,138.1,0,0,0,0,138.1,0,138.1,0,0,100,0,0.27,0,0.27,2007,0.35,180.3
7.3,36.2,0,0,0,1.4,36.2,1.4,37.6,0,0,96,4,105.4,0,0,0,4.1,105.4,4.1,109.4,0,0,96,4,0.3,0.4,0.34,1992,0.36,175.6
10.1,2.1,0.4,3.9,4.3,31.2,2.5,35.1,37.6,10,90,7,93,32.8,1.4,12.8,14.2,79.1,34.3,91.9,126.1,10,90,27,73,0.07,0.38,0.30,1996,0.31,204.2
9.1,5.2,0,0,0,32.5,5.2,32.5,37.7,0,0,14,86,24,0,0,0,95.3,24,95.3,119.3,0,0,20,80,0.22,0.34,0.32,2010,0.47,135.3
17.2,17,0,0,0,20.8,17,20.8,37.8,0,0,45,55,44.9,0,0,0,39.5,44.9,39.5,84.4,0,0,53,47,0.38,0.52,0.45,1999,0.37,171.9
16.4,36.6,0,0,0,1.3,36.6,1.3,37.9,0,0,97,3,92.2,0,0,0,6.3,92.2,6.3,98.6,0,0,94,6,0.4,0.21,0.38,2005,0.44,145.2
