Map_index,Spname,Spnum,Rdi,Year surveyed,ESP site name,Buffer radius,Polygon.area.m2
16.2,Nereocystis luetkeana,2,0.421164,2012,Chibadehl Rocks,1000 m,99231.627
16.2,Nereocystis luetkeana,2,0.421164,2012,Chibadehl Rocks,1000 m,90713.133
16.2,Nereocystis luetkeana,2,0.421164,2012,Chibadehl Rocks,1000 m,27154.78
16.2,Nereocystis luetkeana,2,0.421164,2012,Neah Bay,1000 m,25542.852
16.2,Nereocystis luetkeana,2,0.421164,2012,Neah Bay,1000 m,248388.116
22.1,Macrocystis integrifolia,2,0.16,2013,Teahwhit Head,500 m,3432.408
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,500 m,18139.621
21.2,Macrocystis integrifolia,2,0.25,2013,Rock 305,500 m,124559.419
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,500 m,13011.079
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,500 m,4792.513
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,500 m,7321.086
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,500 m,22282.541
19.1,Macrocystis integrifolia,2,0.46,2013,Cape Alava,500 m,66333.004
16.2,Macrocystis integrifolia,2,0.41,2013,Chibadehl Rocks,500 m,25202.198
16.2,Macrocystis integrifolia,2,0.41,2013,Chibadehl Rocks,500 m,35963.468
16.2,Macrocystis integrifolia,2,0.41,2013,Neah Bay,500 m,155540.962
22.1,Macrocystis integrifolia,2,0.16,2013,Teahwhit Head,1000 m,3432.408
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,796.923
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,13127.275
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,5194.111
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,631.237
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,8311.119
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,1734.008
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,738.65
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,1245.599
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,888.271
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,2062.907
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,26674.048
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,2200.587
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,692.033
25.2,Macrocystis integrifolia,2,0.24,2013,Destruction Island SW,1000 m,18139.621
21.2,Macrocystis integrifolia,2,0.25,2013,Rock 305,1000 m,9183.193
21.2,Macrocystis integrifolia,2,0.25,2013,Rock 305,1000 m,127935.728
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,1000 m,18204.972
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,1000 m,4792.513
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,1000 m,7321.086
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,1000 m,22282.541
21.1,Macrocystis integrifolia,2,0.16,2013,Cape Johnson,1000 m,30858.448
19.1,Macrocystis integrifolia,2,0.46,2013,Cape Alava,1000 m,75932.031
19.1,Macrocystis integrifolia,2,0.46,2013,Cape Alava,1000 m,229947.076
17.2,Macrocystis integrifolia,2,0.23,2013,Anderson Point,1000 m,23321.701
17.2,Macrocystis integrifolia,2,0.23,2013,Anderson Point,1000 m,4695.628
16.2,Macrocystis integrifolia,2,0.41,2013,Chibadehl Rocks,1000 m,25202.198
16.2,Macrocystis integrifolia,2,0.41,2013,Chibadehl Rocks,1000 m,108609.591
16.2,Macrocystis integrifolia,2,0.41,2013,Neah Bay,1000 m,329678.186
22.1,Nereocystis luetkeana,1,0.16,2013,Teahwhit Head,500 m,7118.634
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,500 m,1018.905
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,500 m,450.166
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,500 m,842.177
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,500 m,1483.147
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,500 m,2829.003
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,500 m,2097.092
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,500 m,719.919
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,500 m,2049.507
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,500 m,919.894
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,500 m,3347.141
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,500 m,725.909
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,500 m,2775.37
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1578.918
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1001.552
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,617.506
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1940.014
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,916.831
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,760.723
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,3091.641
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1682.84
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,2390.902
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1985.368
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,13142.178
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1169.694
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,3373.653
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1281.186
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,500 m,1255.595
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,1318.924
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,543.313
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,1514.662
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,744.223
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,590.617
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,568.961
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,806.434
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,2430.79
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,889.498
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,820.32
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,500 m,2225.112
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,560.837
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,447.113
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,700.602
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2889.346
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1746.747
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,688.437
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,12875.893
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1846.049
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,4969.989
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,7698.296
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,638.677
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,733.973
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1604.281
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2255.427
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2664.107
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1192.063
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2706.759
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2742.833
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,10116.306
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1228.107
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2920.656
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,513.009
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2325.671
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1666.673
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,826.378
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,771.292
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,10800.097
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2421.803
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,797.299
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,6341.569
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,590.025
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,5455.089
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,2832.148
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,9712.943
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,672.35
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,1222.351
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,942.919
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,5630.472
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,833.246
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,138.168
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,500 m,21631.36
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,1903.269
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,660.329
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,1209.732
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,1169.704
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,2049.727
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,529.853
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,1248.718
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,1596.754
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,5457.824
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,1166.396
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,5434.047
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,2743.681
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,500 m,16860.796
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,500 m,3345.872
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,500 m,2657.25
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,500 m,145.394
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,4063.142
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,1356.758
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,18435.656
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,819.864
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,752.656
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,4308.326
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,650.157
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,5388.814
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,3500.834
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,646.109
16.3,Nereocystis luetkeana,1,0.16,2013,Tatoosh Island,500 m,11200.317
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,500 m,1116.357
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,500 m,8116.528
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,500 m,4620.917
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,500 m,15711.355
16.2,Nereocystis luetkeana,1,0.41,2013,Chibadehl Rocks,500 m,67732.041
16.2,Nereocystis luetkeana,1,0.41,2013,Neah Bay,500 m,144544.654
22.1,Nereocystis luetkeana,1,0.16,2013,Teahwhit Head,1000 m,2584.651
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,545.094
22.1,Nereocystis luetkeana,1,0.16,2013,Teahwhit Head,1000 m,7132.899
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,758.898
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,681.595
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,469.852
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,658.92
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,1591.387
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,10.958
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,786.882
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,535.421
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,601.319
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,687.934
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,381.95
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,687.21
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,1018.905
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,766.218
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,842.177
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,1483.147
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,2829.003
22.2,Nereocystis luetkeana,1,0.19,2013,Teahwhit Head,1000 m,2097.092
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,1000 m,719.919
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,1000 m,2049.507
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,1000 m,919.894
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,1000 m,3347.141
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,1000 m,725.909
25.2,Nereocystis luetkeana,1,0.24,2013,Destruction Island SW,1000 m,2775.37
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,221.552
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,580.768
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,10648.895
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,6801.947
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,593.127
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,14273.603
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1578.918
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1001.552
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,617.506
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1940.014
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,916.831
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,760.723
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,3091.641
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1682.84
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,3577.494
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1985.368
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,13142.178
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1169.694
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,3373.653
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1281.186
21.2,Nereocystis luetkeana,1,0.25,2013,Rock 305,1000 m,1255.595
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,1032.158
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,749.495
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,921.591
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,696.26
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,704.005
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,926.454
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,694.337
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,1318.924
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,543.313
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,2549.826
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,744.223
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,590.617
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,568.961
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,806.434
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,2430.79
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,889.498
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,820.32
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,2225.112
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,671.655
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,914.401
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,13399.433
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,778.751
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,1819.801
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,588.063
21.1,Nereocystis luetkeana,1,0.16,2013,Cape Johnson,1000 m,1678.988
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,760.634
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,955.692
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,885.321
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,950.141
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1827.003
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,434.726
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2374.958
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,661.481
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,560.837
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,447.113
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,700.602
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,505.939
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,205.459
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2889.346
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,4357.756
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,541.893
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,8917.221
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1746.747
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,688.437
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,12875.893
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,3720.665
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1846.049
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,4969.989
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1321.161
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,15041.533
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,638.677
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,733.973
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1457.538
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,919.667
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,3021.93
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2255.427
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1992.385
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2664.107
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1192.063
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2800.7
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2742.833
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,48352.183
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,10116.306
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1228.107
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2920.656
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,513.009
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2325.671
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1666.673
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,826.378
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,771.292
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,10800.097
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2421.803
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,797.299
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,6341.569
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,590.025
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,5455.089
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,2832.148
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,9712.943
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,672.35
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1222.351
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,942.919
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,5630.472
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,833.426
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1727.482
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,75239.658
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,780.317
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,882.47
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,1045.065
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,542.354
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,691.031
19.1,Nereocystis luetkeana,1,0.46,2013,Cape Alava,1000 m,817.792
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,868.683
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,11346.064
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,2483.271
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1020.525
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,4738.963
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1278.844
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1903.269
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,660.329
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1209.732
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1169.704
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,2049.727
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,529.853
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1248.718
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1596.754
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,5457.824
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,1166.396
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,5434.047
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,2743.681
18.1,Nereocystis luetkeana,1,0.15,2013,Point of the Arches,1000 m,16860.796
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,681.836
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,246.272
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,2085.176
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,4302.671
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,55060.63
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,35721.805
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,1728.411
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,1383.424
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,2340.412
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,835.69
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,984.176
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,646.942
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,5958.105
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,4227.268
17.2,Nereocystis luetkeana,1,0.23,2013,Anderson Point,1000 m,8506.511
17.3,Nereocystis luetkeana,1,0.15,2013,Anderson Point,1000 m,34567.12
