"location","Year","prop.pop","tot.pop","mean.init","abund.ratio","log.ratio","Region"
"Destruction Island",2004,0.351785408025867,261.376558163219,18.3580918140763,14.2376757241625,2.65589167104393,"Southern"
"Destruction Island",2008,0.376361389439806,430.181068129698,18.3580918140763,23.4327768096166,3.15413576063249,"Southern"
"Destruction Island",2013,0.350355538682061,519.577263865496,18.3580918140763,28.3023567551342,3.34294507874839,"Southern"
"Destruction Island",2003,0.328175648298255,220.534035656428,18.3580918140763,12.0129062372011,2.48598159159774,"Southern"
"Destruction Island",2007,0.394912998962505,529.183418609757,18.3580918140763,28.8256221817128,3.36126465071707,"Southern"
"Destruction Island",2012,0.446084961358926,492.923882301613,18.3580918140763,26.8504966253442,3.29028431707224,"Southern"
"Destruction Island",2005,0.319606805193374,260.159939427406,18.3580918140763,14.1714041994237,2.6512261454353,"Southern"
"Destruction Island",2006,0.306149315299655,241.857959086728,18.3580918140763,13.174460697559,2.57828015981801,"Southern"
"Destruction Island",2011,0.380838755341435,463.861604005868,18.3580918140763,25.2674193322313,3.22951579241113,"Southern"
"Destruction Island",2010,0.373428922292768,383.511503194673,18.3580918140763,20.8905972951182,3.03929916755408,"Southern"
"Neah Bay",1978,1.76608425369595e-05,0.000211930110443515,3.14992257978513,6.72810537641758e-05,-9.60663188005339,"Northern"
"Neah Bay",1981,0.000123785410435451,0.00445627477567623,3.14992257978513,0.00141472517587407,-6.56081998874759,"Northern"
"Neah Bay",1977,8.92321969900856e-05,0.00169541174281163,3.14992257978513,0.000538239178858573,-7.52720752622552,"Northern"
"Neah Bay",1985,3.88183115045404e-05,0.00252319024779513,3.14992257978513,0.00080103246473037,-7.12960908146709,"Northern"
"Neah Bay",1991,0.0327921416377206,9.05063109201089,3.14992257978513,2.87328683888741,1.05545661451488,"Northern"
"Neah Bay",1995,0.0217513608186463,8.59178752336527,3.14992257978513,2.72761863370984,1.00342893318151,"Northern"
"Neah Bay",1983,9.22660726192515e-05,0.00479783577620108,3.14992257978513,0.00152315990462482,-6.48696821739284,"Northern"
"Neah Bay",1990,0.00135508131868323,0.285922158242161,3.14992257978513,0.0907711700843343,-2.39941355387631,"Northern"
"Neah Bay",1994,0.0199268636351242,7.17367090864471,3.14992257978513,2.27741181789111,0.823039630583992,"Northern"
"Neah Bay",1998,0.00379926478320269,1.64508165112677,3.14992257978513,0.522260979264762,-0.649587855760674,"Northern"
"Neah Bay",1989,0.00054430042837661,0.113214489102335,3.14992257978513,0.035941991028255,-3.32584900048964,"Northern"
"Neah Bay",1993,0.0362127020304484,11.1172995233476,3.14992257978513,3.52938818074253,1.26112453602061,"Northern"
"Neah Bay",1997,0.0149655666885903,7.51271447767232,3.14992257978513,2.38504734239684,0.869218974204863,"Northern"
"Neah Bay",1987,0.000287258451968642,0.0284385867448955,3.14992257978513,0.00902834467342225,-4.70738624248554,"Northern"
"Neah Bay",1992,0.0266453334248921,8.33998936199121,3.14992257978513,2.64768074476298,0.97368406613971,"Northern"
"Neah Bay",1996,0.0131045009398901,5.63493540415276,3.14992257978513,1.78891234988294,0.581607809409596,"Northern"
"Neah Bay",2000,0.00309340848620754,1.5590778770486,3.14992257978513,0.494957522782973,-0.703283332655205,"Northern"
"Neah Bay",2004,0.00129206673489923,0.96000558403013,3.14992257978513,0.304771168088715,-1.18819405252863,"Northern"
"Neah Bay",2008,0.000565578733966454,0.646456492923657,3.14992257978513,0.205229327562633,-1.58362725405268,"Northern"
"Neah Bay",1999,0.00517460006019954,3.12545843636052,3.14992257978513,0.992233414376085,-0.00779690262511724,"Northern"
"Neah Bay",2003,0.00121704853404703,0.817856614879602,3.14992257978513,0.259643402072248,-1.34844611986679,"Northern"
"Neah Bay",2007,0.00198080322242389,2.65427631804801,3.14992257978513,0.842648113030471,-0.171205830390366,"Northern"
"Neah Bay",2012,0.00139956755702886,1.54652215051689,3.14992257978513,0.490971479883923,-0.711369238650785,"Northern"
"Neah Bay",2002,0.000912862863801545,0.502987437954651,3.14992257978513,0.159682476382947,-1.834567958129,"Northern"
"Neah Bay",2006,0.000675117724798113,0.533343002590509,3.14992257978513,0.169319400423769,-1.77596840441902,"Northern"
"Neah Bay",2011,0.00352454850092243,4.29290007412352,3.14992257978513,1.36285891649323,0.309584637814163,"Northern"
"Neah Bay",2001,0.00226466068622089,1.25688668085259,3.14992257978513,0.399021451802898,-0.918740099620463,"Northern"
"Neah Bay",2005,0.00190082940218994,1.54727513338261,3.14992257978513,0.491210527938804,-0.710882469278719,"Northern"
"Neah Bay",2010,0.000398239817662072,0.408992292738948,3.14992257978513,0.129842014328761,-2.04143684196545,"Northern"
"Neah Bay",2015,0.00207570590236739,2.89353402790014,3.14992257978513,0.918604808406916,-0.0848992726093515,"Northern"
"Neah Bay",2013,0.00296653962042859,4.3993782570956,3.14992257978513,1.39666234507761,0.334085351044638,"Northern"
"Point of the Arches",1985,0.148285713057944,9.63857134876638,58.6683681266143,0.164289065071062,-1.80612781080342,"Central"
"Point of the Arches",1991,0.20849820155908,57.5455036303061,58.6683681266143,0.980860819345018,-0.0193247057869412,"Central"
"Point of the Arches",1983,0.242984415392576,12.6351896004139,58.6683681266143,0.215366303919439,-1.53541496141146,"Central"
"Point of the Arches",1990,0.300608994900087,63.4284979239183,58.6683681266143,1.08113622296483,0.078012546411409,"Central"
"Point of the Arches",1994,0.217003344355774,78.1212039680788,58.6683681266143,1.3315728127887,0.286360809559794,"Central"
"Point of the Arches",1981,0.24827605962252,8.93793814641072,58.6683681266143,0.152346800018733,-1.88159577791454,"Central"
"Point of the Arches",1989,0.264572609738551,55.0311028256186,58.6683681266143,0.938002957690148,-0.0640021767930929,"Central"
"Point of the Arches",1993,0.165889419246402,50.9280517086454,58.6683681266143,0.868066614682989,-0.141486822240051,"Central"
"Point of the Arches",1978,0.0362892025856509,0.435470431027811,58.6683681266143,0.00742257616724581,-4.90322908970898,"Central"
"Point of the Arches",1987,0.187091814807563,18.5220896659487,58.6683681266143,0.315708281266244,-1.15293665232021,"Central"
"Point of the Arches",1992,0.1421234518162,44.4846404184705,58.6683681266143,0.758238925658655,-0.27675673765211,"Central"
"Point of the Arches",1977,0.175901823234415,3.34213464145388,58.6683681266143,0.056966551962739,-2.86529099105784,"Central"
"Point of the Arches",2000,0.10628411948559,53.5671962207374,58.6683681266143,0.91305072786637,-0.0909638381931288,"Central"
"Point of the Arches",2004,0.105664891778194,78.509014591198,58.6683681266143,1.33818302942678,0.291312745644241,"Central"
"Point of the Arches",1995,0.311860533397926,123.184910692181,58.6683681266143,2.0996819005828,0.741785857342788,"Central"
"Point of the Arches",1999,0.159680069735702,96.4467621203639,58.6683681266143,1.64393122222556,0.49709046012963,"Central"
"Point of the Arches",2003,0.149027267293568,100.146323621278,58.6683681266143,1.70699010078392,0.534731644606221,"Central"
"Point of the Arches",2007,0.0799997493537097,107.199664133971,58.6683681266143,1.82721400913384,0.602792407445478,"Central"
"Point of the Arches",1998,0.198500208033838,85.9505900786519,58.6683681266143,1.46502438747161,0.381871889068774,"Central"
"Point of the Arches",2002,0.159504237189324,87.8868346913175,58.6683681266143,1.49802759984129,0.404149309385442,"Central"
"Point of the Arches",2006,0.0787567754424709,62.2178525995521,58.6683681266143,1.06050082158886,0.0587412697406949,"Central"
"Point of the Arches",1997,0.203349612530383,102.081505490252,58.6683681266143,1.73997519872969,0.553870859521227,"Central"
"Point of the Arches",2001,0.197472711439507,109.597354848926,58.6683681266143,1.86808255195373,0.624912531524897,"Central"
"Point of the Arches",2005,0.115805145913539,94.2653887736206,58.6683681266143,1.60674980033846,0.474213381005026,"Central"
"Point of the Arches",1996,0.220510732045731,94.8196147796645,58.6683681266143,1.61619656055595,0.480075586709484,"Central"
"Point of the Arches",2015,0.0622534440249917,86.7813009708384,58.6683681266143,1.47918382157064,0.39149046374773,"Central"
"Point of the Arches",2011,0.0736876651688962,89.7515761757156,58.6683681266143,1.52981204423514,0.425144880952908,"Central"
"Point of the Arches",2008,0.0694441927022591,79.3747122586822,58.6683681266143,1.35293881171845,0.30227912401113,"Central"
"Point of the Arches",2013,0.0442629160556008,65.641904510456,58.6683681266143,1.11886365014946,0.112313572173122,"Central"
"Point of the Arches",2010,0.0688642606993386,70.7235957382207,58.6683681266143,1.20548087489991,0.186878553643813,"Central"
"Point of the Arches",2012,0.060672034939906,67.0425986085962,58.6683681266143,1.14273842531139,0.133427509376311,"Central"
"Rock 305",1978,0.255417478129964,3.06500973755957,28.3396093370988,0.108152857758248,-2.22420970290769,"Southern"
"Rock 305",1977,0.140927197623413,2.67761675484485,28.3396093370988,0.0944831921638257,-2.35933332100179,"Southern"
"Rock 305",1985,0.180494067278449,11.7321143730992,28.3396093370988,0.413982925224763,-0.881930549425803,"Southern"
"Rock 305",1991,0.162289054819674,44.79177913023,28.3396093370988,1.58053622396248,0.45776417171648,"Southern"
"Rock 305",1995,0.0800547677335463,31.6216332547508,28.3396093370988,1.11581048555089,0.109581033724169,"Southern"
"Rock 305",1983,0.137347337575905,7.14206155394704,28.3396093370988,0.25201693745995,-1.37825898158669,"Southern"
"Rock 305",1990,0.0857757419179314,18.0986815446835,28.3396093370988,0.63863553408236,-0.448421356525175,"Southern"
"Rock 305",1994,0.154336222305009,55.5610400298032,28.3396093370988,1.96054361120178,0.673221787441256,"Southern"
"Rock 305",1981,0.214468972135269,7.72088299686969,28.3396093370988,0.272441405420591,-1.30033171397972,"Southern"
"Rock 305",1989,0.106386381424917,22.1283673363828,28.3396093370988,0.780828241955157,-0.247400074000562,"Southern"
"Rock 305",1993,0.257958460042001,79.1932472328944,28.3396093370988,2.79443680012993,1.0276305836658,"Southern"
"Rock 305",1997,0.151953701186673,76.28075799571,28.3396093370988,2.69166582673574,0.990160268391922,"Southern"
"Rock 305",1987,0.248073004194716,24.5592274152768,28.3396093370988,0.866604303649552,-0.143172803557166,"Southern"
"Rock 305",1992,0.254348684867288,79.611138363461,28.3396093370988,2.80918263256522,1.03289356294175,"Southern"
"Rock 305",1996,0.121174525528907,52.1050459774302,28.3396093370988,1.83859436302181,0.60900134653496,"Southern"
"Rock 305",2000,0.225270415550991,113.536289437699,28.3396093370988,4.00627574244898,1.38786206723849,"Southern"
"Rock 305",2004,0.131024575975851,97.351259950057,28.3396093370988,3.43516591185386,1.23406522490202,"Southern"
"Rock 305",2008,0.135385260181644,154.745352387619,28.3396093370988,5.46039116301596,1.69752042876869,"Southern"
"Rock 305",1999,0.129723045780247,78.3527196512692,28.3396093370988,2.76477769044965,1.01696023045791,"Southern"
"Rock 305",2003,0.108038144201369,72.6016329033202,28.3396093370988,2.5618431093995,0.940726964050462,"Southern"
"Rock 305",2007,0.0735444132153926,98.5495137086261,28.3396093370988,3.47744785527502,1.24629864981447,"Southern"
"Rock 305",1998,0.124904716471527,54.083742232171,28.3396093370988,1.90841523568115,0.646273178112095,"Southern"
"Rock 305",2002,0.119198333428454,65.678281719078,28.3396093370988,2.31754365199029,0.840507854090747,"Southern"
"Rock 305",2006,0.181821606593364,143.639069208757,28.3396093370988,5.06849150601108,1.62304324000012,"Southern"
"Rock 305",2011,0.118571052026717,144.419541368542,28.3396093370988,5.09603148196843,1.62846209603108,"Southern"
"Rock 305",2001,0.153492727315003,85.1884636598267,28.3396093370988,3.00598581464242,1.10060557230515,"Southern"
"Rock 305",2005,0.144978714422509,118.012673539922,28.3396093370988,4.16423078159494,1.42653157227046,"Southern"
"Rock 305",2010,0.158670393311729,162.954493931145,28.3396093370988,5.75006140673313,1.74921053418408,"Southern"
"Rock 305",2015,0.088187313165807,122.933114553135,28.3396093370988,4.3378549467937,1.46737997403873,"Southern"
"Rock 305",2012,0.0759338822697052,83.9069399080243,28.3396093370988,2.96076558113253,1.08544787716833,"Southern"
"Rock 305",2013,0.124706082571535,184.939120453586,28.3396093370988,6.52581756698692,1.87576624298218,"Southern"
"Tatoosh Island",1985,0.00245273964811277,0.15942807712733,14.5038394046575,0.0109921292341485,-4.51057578646168,"Northern"
"Tatoosh Island",1981,0.00691067902621678,0.248784444943804,14.5038394046575,0.0171530060422425,-4.06558184129879,"Northern"
"Tatoosh Island",1983,0.00559363635460708,0.290869090439568,14.5038394046575,0.0200546270766183,-3.90929537496575,"Northern"
