"year","site","transect","area","zone","AGAFIM","ALAMAR","COSCOS","CYMTRI","DESSPP","EGRMEN","LAMSET","MACPYR","NERLUE","NO_ALG","PLEGAR","PTECAL","SACGRO","SACLAT","col","pch","LD1","LD2","LD3","LD4","LD5","LD6","LD7","LD8","LD9","LD10"
2017,"Cape Johnson",1,"S",5,0,0,0,0,0,0,0.133333333333333,5.61666666666667,0.1,0,0,0.15,0,0,"#6A3D9A","22",2.36449758835686,-2.27165629944159,-1.62232329890376,-3.1030082761823,-0.389405555464642,0.853563530949153,0.439894405426898,-2.01986013838318,0.291007735004288,-0.112579000219506
2017,"Cape Johnson",2,"N",5,0,0,0,0,0,0,0.583333333333333,4.08333333333333,0.816666666666667,0,0.05,1.5,0,0,"#6A3D9A","22",2.58847738084383,0.719457266259707,-0.328800553416386,-2.39016232237292,-1.51407386981455,-0.716429766868487,-1.2159796462929,0.641982517580587,0.781257214035996,1.00209685369429
2017,"Cape Johnson",2,"S",5,0,0,0,0,0,0,0.366666666666667,3.11666666666667,0.316666666666667,0,0,1.11666666666667,0,0,"#6A3D9A","22",2.49220623533413,-0.240902197154295,-0.669064440398323,-2.12020030543661,-0.812305317641784,-1.39035338505733,-0.515861092278983,-0.00651608562235155,0.18533315768502,-0.769136295263559
2017,"Cape Johnson",2,"N",10,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,"#6A3D9A","22",-1.92820067208624,-1.85286272237882,-1.17406311342688,0.307869171798471,1.91290031308907,0.921160736525373,-0.74241037925004,0.860079696153226,0.146326409738645,-0.487228150824364
2017,"Cape Johnson",3,"N",5,0,0,0,0,0,0,0.566666666666667,5.36666666666667,0.716666666666667,0,0,1.33333333333333,0,0,"#6A3D9A","22",2.49288186368353,0.617630754530472,-0.406709062811866,-2.93361106799154,-1.47283708509682,-0.914469681748152,-1.35070518831871,0.669070257794766,0.603690351305886,0.935914789109615
2017,"Cape Johnson",3,"S",5,0,0,0,0,0,0,0.116666666666667,4.03333333333333,0.433333333333333,0,0,1.2,0,0,"#6A3D9A","22",2.5161003793338,0.106540104434382,-0.547020667673767,-2.61869532096427,-1.13809954501127,-1.23022267399266,-0.990946263690768,0.323209790865529,0.371347999463916,-0.192270832489593
2017,"Cape Johnson",3,"N",10,0,0,0,0,0,0,0.05,0,0.0166666666666667,0,0,0.333333333333333,0,0,"#6A3D9A","22",-1.55028203305853,-1.13868145737835,-0.464391503219133,0.51662717365912,1.52817507245521,-0.0166102838549968,-0.562595284205181,-0.977991879197754,-1.10010072749619,1.93976611991001
2017,"Cape Johnson",4,"N",5,0,0,0,0,0,0,0.45,4.5,1.41666666666667,0,0,0.4,0,0,"#6A3D9A","22",1.75901334411124,0.372391794645438,-2.36170152077083,-2.91721125494677,-1.32095154185796,0.867204789684956,-0.55873399010462,0.825044814543582,-0.827883220828065,2.49709582413232
2017,"Cape Johnson",4,"S",10,0,0,0,0,0,0,0.025,0,0,0,0,0.175,0,0,"#6A3D9A","22",-2.18564827452264,-2.02716784207169,-0.969857802413203,0.275283458427145,1.55763331984088,1.12496265340487,-0.870863669273688,0.457550027354414,1.17232838132366,-0.570652746090158
2017,"Cape Johnson",5,"S",10,0,0,0,0,0,0,0.133333333333333,0,0,0,0,1.35,0,0,"#6A3D9A","22",0.00293512333500176,0.202775713211871,1.29666672013004,0.155992949188466,1.86366604651409,-2.2028907478426,-0.995315151993902,1.14199792534427,1.47395928264921,-0.80537826115152
2017,"Cape Johnson",6,"S",10,0,0,0,0,0,0,0.133333333333333,0,0.0166666666666667,0,0,1.1,0,0,"#6A3D9A","22",-0.305595873748,0.248330922349991,1.20825488107653,0.314626095361879,1.46217994570092,-2.42738084835282,-0.731148411723255,-0.757504650798692,0.389830100821775,1.45418711638966
2017,"Destruction Island",1,"N",5,0,0,0,0,0.05,0,0.0166666666666667,0,0.6,0,0,0.2,0,0,"#B15928","22",-1.30367029155698,0.927071410559757,-1.22605921486079,-0.33270428108533,-1.06460509099706,1.43528487018167,-1.80425957781307,-0.0313938855251702,0.0124872604191683,-0.187670553545714
2017,"Destruction Island",1,"S",5,0,0,0.0666666666666667,0,0.0166666666666667,0,0.0666666666666667,0,3.97629399585921,0,0,0.3,0,0,"#B15928","22",-1.78255046125622,2.13532268400773,-2.19209059999291,-0.26091286056672,0.524957646367002,1.41787363508232,1.8572543395418,0.0296854080581814,-0.172849483639906,0.147729415791436
2017,"Destruction Island",1,"S",10,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0.35,0,0,"#B15928","22",-1.50992005225086,-1.09315435775374,-0.451497992276823,0.512180363786685,1.53958323531186,-0.0978353952028994,-0.576003008888254,-0.912234687078495,-1.1762769649088,1.98962208295152
2017,"Destruction Island",2,"N",5,0,0,0,0,0.05,0,0.0666666666666667,0.1,2.66709401709402,0,0,1.61665569453588,0,0,"#B15928","22",1.26416526341072,1.74754675167882,-0.422967228613512,2.06982992693413,-0.838417526264154,-0.334460705979,1.2421968277803,0.458094677183391,1.05317402918697,0.171964138222683
2017,"Destruction Island",2,"S",5,0,0.0166666666666667,0.116666666666667,0,0.0166666666666667,0,0,0,8.28694331983806,0,0,0.701515151515151,0,0,"#B15928","22",-1.41822234497482,2.50964625511149,-1.5056309430794,-0.285662094862769,0.913904746135352,-0.589440598895125,2.78734564375346,0.199791317744177,0.0478704728620852,-0.0983250252151778
2017,"Destruction Island",2,"S",10,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,"#B15928","22",-1.6499786361694,-1.53331764588025,-1.14746345269391,0.297750213947487,2.07289641927447,0.344810734359774,-0.787225578816074,1.28424112743186,-0.640550095557033,-0.0997621816291156
2017,"Destruction Island",3,"N",5,0,0,0,0,0,0.0166666666666667,0,0,0.316666666666667,0,0,0.566666666666667,0,0,"#B15928","22",-0.792813662577847,0.503721100053213,-0.645745667165404,-0.169458635809814,0.238021449523684,-0.293720324440712,-0.816822281783398,-0.0836714966045876,-1.26215744673876,-0.783451003654427
2017,"Destruction Island",3,"S",5,0,0.05,0.225,0,0.075,0,0,0,6.70673076923077,0,0,0.35,0,0,"#B15928","22",-1.87731977555451,2.22297670891377,-2.23955196667284,-0.358792724024056,1.0053152519186,1.11051274458445,2.8592204339336,0.00464159877897052,-0.274573125175172,-0.0427153545209628
2018,"Neah Bay",1,"N",5,0,0,0.0166666666666667,0.0333333333333333,0.05,0,0.133333333333333,0.15,0.133333333333333,0,0.1,2.64545454545455,0,0,"#1F78B4","23",2.31098431449186,-0.235373585313577,1.37561159885991,1.84440327009386,0.217346503645481,0.541105631471223,0.55843676276033,-0.549729847162299,-0.374503758318051,-0.85076981753985
2018,"Neah Bay",1,"S",5,0,0,0,0,0.0166666666666667,0,0.833333333333333,0.4,0.0166666666666667,0,0.15,2.08827160493827,0,0.166666666666667,"#1F78B4","23",2.88949098449741,-0.757082371822248,1.23276106542817,2.18844859131488,0.209320469640618,-0.609125754832957,0.161195010976749,-0.309965727060883,0.315620561147078,1.31967897679099
2018,"Neah Bay",1,"N",10,0,0,0,0,0,0,0.0333333333333333,0.0166666666666667,0.05,0,0,0.0333333333333333,0,1.66268656716418,"#1F78B4","23",-0.267311687842433,-2.28766085759171,-0.170988786737621,4.29554551897346,-2.13084551147353,-0.114563612102181,0.4340516304357,-2.96406231069119,1.78431876009861,1.05772723759215
2018,"Neah Bay",1,"S",10,0,0,0,0,0,0,0.0333333333333333,0.0166666666666667,0.0666666666666667,0,0.0166666666666667,0.616666666666667,0,0.466666666666667,"#1F78B4","23",0.230297682136732,-0.87469416311976,-0.727159665130664,2.3160636218495,0.528516234177293,-1.0132302699948,0.298282468264503,-0.666393277597843,-1.18820590747028,0.372170330054354
2018,"Neah Bay",2,"N",5,0,0,0,0,0.0166666666666667,0,0.183333333333333,0.9,0.133333333333333,0,0.05,2.28558027338515,0.233333333333333,0.05,"#1F78B4","23",2.86210045704268,-0.593719180884545,0.846858833891443,0.523688549361111,0.0861517481096561,0.03684720809453,0.609500303631515,-0.738638824180559,0.00987124049523808,-0.94606312433647
2018,"Neah Bay",2,"S",5,0,0,0,0,0.0666666666666667,0,1.01666666666667,1.3,0.05,0,0.0666666666666667,1.22145593869732,0,0.133333333333333,"#1F78B4","23",2.67650606234987,-1.03177115582327,-0.142978674411815,0.373794054756213,0.114976692395117,-1.88555577300609,0.51933287919691,-0.870092932458132,0.314465822402077,0.210304654468511
2018,"Neah Bay",2,"N",10,0,0,0.05,0,0.25,0,0.05,0.116666666666667,0.666666666666667,0,0,0.4,0,0.533333333333333,"#1F78B4","23",1.05633434214416,0.0819746252169976,-2.0450345240523,2.26104841946177,-1.69464125130464,0.886409047522209,-0.768910134754053,0.981985438211282,-1.22520533854077,0.545827493078155
2018,"Neah Bay",2,"S",10,0,0,0,0,0,0,0.283333333333333,0.133333333333333,0.0166666666666667,0,0,0.616666666666667,0,0.15,"#1F78B4","23",1.4877320762804,-1.63189298738793,-1.21478833168941,3.63155409464548,0.0959167206270336,-1.22329730744764,0.249940309550153,0.0493521112384535,-1.2470666736303,1.98147866769982
2018,"Neah Bay",3,"N",5,0,0,0,0,0.1,0,0.15,1.59047619047619,0,0,0,1.79282624369142,0.0666666666666667,0,"#1F78B4","23",3.39859162647579,-1.24961101706757,0.468180728275762,0.256981221222095,0.359346526292468,-1.05155058753567,0.110988970042836,0.80016409185286,1.22143499627522,-0.507890321228715
2018,"Neah Bay",3,"S",5,0,0,0,0,0,0,0.383333333333333,1.2,0.0166666666666667,0,0,2.0031746031746,0,0.15,"#1F78B4","23",3.18462164098169,-0.929350333579715,1.04345511859399,0.674448400414408,0.255566680338681,-0.75285014108083,0.19606115333645,-0.573825880127004,0.516958670135544,1.25797783321455
2018,"Neah Bay",3,"N",10,0,0,0.05,0,0.466666666666667,0,0.15,0.0166666666666667,0.266666666666667,0,0,0.133333333333333,0,1.43333333333333,"#1F78B4","23",-0.148034491066377,-0.745792930118332,-1.36322991501696,2.21686518866594,-1.68446104202478,1.025373795251,-0.635920209938386,-1.08561060550859,0.873206301139208,-1.84439671821783
2018,"Neah Bay",3,"S",10,0,0,0,0,0,0,0.25,0.15,0.283333333333333,0,0,1.31666666666667,0,0.116666666666667,"#1F78B4","23",1.74196215279238,0.129507252488584,-0.117269574432294,1.69273042556481,-0.754820542937985,-1.14341971006408,-0.132380449989219,0.0154924864165732,0.201236516516731,-1.35968289484975
2018,"Neah Bay",4,"N",5,0,0,0,0,0.05,0,0.1,0.0666666666666667,0.0333333333333333,0,0,1.6,0.0333333333333333,0,"#1F78B4","23",1.78989160758482,-0.32964557786992,1.03489947086986,2.67268781733522,0.258229137435093,-1.48740636475821,0.073627267154575,-0.541140481741302,0.614823304849106,0.71237588245
2018,"Neah Bay",4,"N",10,0,0,0,0,0.3,0,0.183333333333333,0.516666666666667,0.1,0,0,0.266666666666667,0,1.93567251461988,"#1F78B4","23",1.97581073802087,-2.46837386304631,-2.21793066034588,2.51456341476166,-0.326851486457862,1.04620204066805,1.14535883466091,-1.28487697788457,-0.995177953898644,-0.866566263610827
2018,"Tatoosh Island",1,"N",5,0,0.05,0.0333333333333333,0,0.116666666666667,0,3.10694444444444,0,7.62948717948718,0,4.07610907610908,3.6578947368421,0,0,"#33A02C","23",-0.0589518134448544,2.5390304484427,1.30911709191172,-0.179468781934554,1.36948606673071,2.10984432040536,2.86432809015642,-0.288949777295085,0.48178222080354,-0.100525768728296
2018,"Tatoosh Island",1,"S",5,0,0,0.666666666666667,0.0333333333333333,0.05,0,0.0333333333333333,0,1.41428571428571,0,0.166666666666667,1.86428571428571,0.0333333333333333,0,"#33A02C","23",0.293587805619452,2.2584880327966,0.822984729290102,0.0426032600161257,-0.291528093881559,0.0162858491687661,-0.531529258594894,0.44263723856381,0.487420314760651,0.432929039915073
2018,"Tatoosh Island",1,"N",10,0.0166666666666667,0,0.216666666666667,0,0.05,0,0.116666666666667,0,2.03333333333333,0,0.133333333333333,2.00833333333333,0.0666666666666667,0,"#33A02C","23",0.223221439241264,2.43088061317526,0.818666564101376,0.103497342609012,-0.0656104218891401,0.249331691975183,0.101400356362856,0.336178918333767,0.671547859374815,0.366245316446863
2018,"Tatoosh Island",1,"S",10,0,0,0.316666666666667,0,0,0,0,0,0.233333333333333,0,0,4.34626865671642,0,0,"#33A02C","23",0.870872871116607,0.958520598357364,2.77284122367985,-0.727454508708567,1.24194005237819,1.99777166553266,-0.126607864432672,-0.460709869687632,-1.15901179752039,-0.976577501023261
2018,"Tatoosh Island",2,"N",5,0,0,0,0,0.0333333333333333,0,2.17012012012012,0,2.77159555815313,0,2.46111111111111,6.91253191253191,0,0,"#33A02C","23",0.371037587632143,2.48256162120578,1.79516450607404,-0.31569077456161,0.722821030842223,2.74640612307542,1.26300126123818,0.273280046920741,-0.28240781085361,1.03809376700139
2018,"Tatoosh Island",2,"S",5,0,0,0.183333333333333,0,0.0166666666666667,0,0,0,0.483333333333333,0,0,2.25,0,0,"#33A02C","23",0.659958992262368,1.52111602522607,1.58997043965745,-0.172045142102844,-0.0594773976458788,0.402484146333948,-1.12402267749627,0.195659559394635,0.00579056086240799,-0.526536943458877
2018,"Tatoosh Island",2,"N",10,0,0.0333333333333333,0.0333333333333333,0,0,0,0.0833333333333333,0,0.8,0,0,2.24761904761905,0,0,"#33A02C","23",0.640400318147834,1.90808357844348,1.37934356820838,-0.0437498700604446,-0.354121138069736,0.523863050241394,-1.16662747944752,0.500482077107855,0.096523971242805,0.244425017164308
2018,"Tatoosh Island",2,"S",10,0,0,0.25,0,0.05,0,0,0,0.15,0,0,0.933333333333333,0,0,"#33A02C","23",-0.465653637215075,0.361120206700566,0.35660400584308,-0.091826725395798,1.00681296443233,-1.42142611925965,-0.109629787207825,-0.952980982481011,-0.527920261060845,-1.12436127641665
2018,"Tatoosh Island",3,"N",5,0,0,0,0,0.116666666666667,0,3.56031746031746,0,0.85,0,0,0.433333333333333,0,0,"#33A02C","23",-0.967100505221761,1.33372574841045,-1.23852178189048,-0.214158939258719,-0.452428858966963,0.659868477626583,-1.2330508812139,0.642664133917653,-1.2739348558108,0.811109134225552
2018,"Tatoosh Island",3,"S",5,0,0,0.0333333333333333,0,0,0,0.0166666666666667,0,0.4,0,0.0166666666666667,2.45833333333333,0,0,"#33A02C","23",0.71132426805939,1.36781608882839,1.80833393515772,-0.266965115106896,0.167778616690111,0.63368319547023,-0.988378151647005,0.0650550029790447,-0.179006681602905,-0.786006171619468
2018,"Tatoosh Island",3,"N",10,0,0,0.266666666666667,0,0,0,0.0833333333333333,0,0.65,0,0,1.41666666666667,0.0166666666666667,0,"#33A02C","23",0.174782050570501,1.73035938423697,0.652008897631554,-0.109199108555415,-0.395130130204167,-0.768509939455711,-1.21102591905796,0.263700804069416,0.381090648284483,-0.205984037887453
2018,"Tatoosh Island",3,"S",10,0,0,0.0833333333333333,0,0,0,0,0,0.7,0,0.45,0.85,0,0,"#33A02C","23",-0.392317622941292,1.54141282418036,-0.321130643066077,-0.203275656758681,-0.376749768219123,-0.761306847175332,-1.19160725958962,0.463669395234472,-0.487684196720545,0.200105504119812
2018,"Cape Alava",1,"E",5,0,0,0,0,0,0,0.1,0,1.93333333333333,0,0,1.06666666666667,0,0,"#E31A1C","23",-0.466376070706753,2.33256006304293,-0.335991496551949,-0.127874139965825,-0.127569922800571,-0.897819975172584,0.0311578669257813,0.370556014790402,0.318668972134666,0.377780390252054
2018,"Cape Alava",1,"W",5,0,0.0166666666666667,0,0.0166666666666667,0,0,0,0,1.68458781362007,0,0,4.16405816405816,0,0,"#E31A1C","23",0.630228877367305,2.34068300361243,1.78725429831265,-0.249646120827679,0.177237225963073,2.2508958921036,-0.0721298705402064,0.552293751582438,-0.486024569628174,1.22314143863
2018,"Cape Alava",1,"E",10,0,0,0,0,0,0,0.15,0,0,0,0.0833333333333333,0.383333333333333,0,0,"#E31A1C","23",-1.55568058395785,-1.42744864382564,-1.10668154046782,0.30773509063633,2.06693334014003,0.130013526106086,-0.835023130634334,1.40411830265393,-0.77560732611912,0.00770932586832501
2018,"Cape Alava",1,"W",10,0,0,0,0,0.0166666666666667,0,0.0833333333333333,0,0,0,0.05,0.0666666666666667,0,0,"#E31A1C","23",-2.71452506927043,-2.28092331040154,-0.0633189594928418,0.256499554349788,0.530962139589013,0.795737664378318,-0.975983495147564,-0.0531591138651908,2.76403570258292,-0.167809715635335
2018,"Cape Alava",2,"E",5,0,0,0,0,0.0166666666666667,0,0.05,0,1,0,0,1.43333333333333,0,0,"#E31A1C","23",0.109748116662905,2.0356887104726,0.49405405179748,-0.0468785115137497,-0.430376581309942,-0.68970757787982,-0.940877089885916,0.391567005172949,0.449624181795355,0.208430244044571
2018,"Cape Alava",2,"W",5,0,0,0,0,0,0,0.0666666666666667,0,0.516666666666667,0,0,1.05,0,0,"#E31A1C","23",-0.173928509239832,1.40698026092517,0.164667392501579,-0.229279999853007,-0.222822974969864,-1.03029040346264,-1.13709141298298,0.164766537937612,-0.0840795112553719,-0.441237195361776
2018,"Cape Alava",2,"E",10,0,0,0,0,0,0,0.05,0,0.15,0,0.0666666666666667,0.283333333333333,0,0,"#E31A1C","23",-1.45707760571138,-0.620113769843583,-0.847596083287894,-0.0298408473841188,0.883623426823676,0.763079598202876,-0.141341763222586,-1.30028954097636,-1.13558142048782,-1.31703063612123
2018,"Cape Alava",2,"W",10,0,0,0,0,0,0,0.1,0,0,0,0,0.266666666666667,0,0,"#E31A1C","23",-1.8749654303122,-1.81335232249208,-1.19856901883303,0.328737529716204,1.96571167254861,0.852897770992946,-0.712663576978802,0.936532319790797,-0.0373156827362385,-0.456830233849232
2018,"Cape Alava",3,"E",5,0,0,0,0,0,0,0,0,0.133333333333333,0,0,0.633333333333333,0,0,"#E31A1C","23",-0.833027109339817,-0.0726566561079584,-0.262095491560765,0.132041479015916,1.08675151041137,-0.817950218381186,-0.0529054217605176,-0.899768883412839,-1.29173905917951,-0.705169680003373
2018,"Cape Alava",3,"W",5,0,0,0,0,0,0,0.566666666666667,0,5.72222222222222,0,0,1.48333333333333,0,0,"#E31A1C","23",-0.541155488630184,2.75028048599143,-0.00278895951810243,-0.061698883736211,0.572873665483175,-0.809459040951068,2.01843093477368,-0.0969320638486613,1.44854868988436,-0.511400185025341
2018,"Cape Alava",3,"E",10,0,0,0,0,0,0,0.0166666666666667,0,0.116666666666667,0,0.05,0.266666666666667,0,0,"#E31A1C","23",-1.52194171464134,-0.808808176764288,-0.779487054940103,0.109532650052585,1.00859575962256,0.748027392417286,-0.058804395419456,-1.5478112382827,-0.978992671067379,-1.01665192653052
2018,"Cape Alava",4,"E",10,0,0,0,0,0,0,0.0166666666666667,0,0.133333333333333,0,0.0666666666666667,0.566666666666667,0,0,"#E31A1C","23",-0.931245218223782,-0.178367052042114,-0.391100661753293,0.129700804284225,1.08920732016667,-0.560342378436135,-0.0646295745752668,-0.914394811834441,-1.42265108687083,-0.682436423906397
2018,"Cape Johnson",1,"N",5,0,0,0,0,0.4,0,0.1,2.83333333333333,0.283333333333333,0,0,0.916666666666667,0,0,"#6A3D9A","23",2.38080796180753,-0.500684592982066,-1.02834715547195,-1.97492572358638,-0.659234727529904,-1.3018157906938,-0.309578180563501,-0.0482870930929692,-0.337541905464981,-0.767677418782713
2018,"Cape Johnson",1,"S",5,0,0,0,0,0,0,0,4.63333333333333,0,0,0,0.216666666666667,0,0,"#6A3D9A","23",2.71021114983241,-3.09774700876744,-2.27199462422678,-2.41128032548355,0.300454406091711,1.12550090487452,0.211728690390362,0.0625958506691427,0.122934595870048,0.359908328040761
2018,"Cape Johnson",1,"N",10,0,0,0,0,0,0,0.0333333333333333,0,0.0166666666666667,0,0.466666666666667,0.416666666666667,0,0,"#6A3D9A","23",-1.34397551038217,-0.91910767125451,-0.365784023558646,0.533948857325568,1.54057329130664,-0.460617259028319,-0.622075728675631,-0.717954043634047,-1.31814525392807,2.10251247691218
2018,"Cape Johnson",1,"S",10,0,0,0,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,"#6A3D9A","23",0.890746627171982,-4.50607669365095,-0.485790119613254,7.22419496136263,-4.01363564244409,-0.125663522264887,2.74798800680095,2.76112418973829,-0.064715655974896,-0.486106478962204
2018,"Cape Johnson",2,"N",5,0,0,0,0,0,0,0.0166666666666667,3.71666666666667,0,0,0.0333333333333333,0.133333333333333,0,0,"#6A3D9A","23",3.03524918145066,-3.32390180557277,-2.16453664077431,-1.60006949587196,-0.453786664798815,0.932534516204131,0.157751995816848,-0.503927963157216,1.6866290303853,0.206775913096344
2018,"Cape Johnson",2,"S",5,0,0,0,0,0,0,0,2.71666666666667,0,0,0,0.0166666666666667,0,0,"#6A3D9A","23",3.95907243786614,-3.96532138188582,-1.73126481166112,0.000411013285164945,-2.34502756637516,0.0455719877640555,0.674692710342669,-0.781744187164181,2.71853905149822,0.562035334617275
2018,"Cape Johnson",2,"N",10,0,0,0,0,0,0,0,0,0,0,0.216666666666667,0.25,0,0,"#6A3D9A","23",-1.92820067208624,-1.85286272237882,-1.17406311342688,0.307869171798479,1.91290031308907,0.921160736525375,-0.742410379250037,0.860079696153226,0.146326409738645,-0.487228150824366
2018,"Cape Johnson",2,"S",10,0,0,0,0,0,0,0.0166666666666667,0,0,0,0.0166666666666667,0.0666666666666667,0,0,"#6A3D9A","23",-2.71452506927043,-2.28092331040154,-0.063318959492842,0.256499554349787,0.530962139589014,0.795737664378319,-0.975983495147565,-0.0531591138651903,2.76403570258292,-0.167809715635334
2018,"Cape Johnson",3,"N",5,0,0,0,0,0,0,0,0,0.233333333333333,0,0.0833333333333333,1.08333333333333,0,0,"#6A3D9A","23",-0.23156803460947,0.755296315538666,0.49301929238421,-0.211314517813502,0.569813796987897,-1.31539462748049,-0.46329405430228,-0.610884133038752,-0.154459791419389,-1.36810373560428
2018,"Cape Johnson",3,"S",5,0,0,0,0,0,0,0.0833333333333333,3.16666666666667,0,0,0,0.733333333333333,0,0,"#6A3D9A","23",2.7265858162306,-1.97623645812262,-1.52834226605553,-1.48601749111399,0.575135080734525,-1.61850418185615,0.178359193878199,1.01000822447591,-0.665132077403414,0.493161055000704
2018,"Cape Johnson",3,"N",10,0,0,0,0,0,0,0,0,0.0166666666666667,0,0.0333333333333333,0.45,0,0,"#6A3D9A","23",-1.27315115554547,-0.834784263344561,-0.30621234291904,0.544739658705706,1.54559880184763,-0.652778227714777,-0.621373664706035,-0.665786126442202,-1.31034105958954,2.10785636139804
2018,"Cape Johnson",3,"S",10,0,0,0,0,0,0,0,0,0,0,0.0166666666666667,0,0,0,"#6A3D9A","23",-3.50913250120348,-2.77808797232013,1.79324157540037,-0.792977390235361,-1.1194920398854,-0.261027945614653,1.25245534721747,1.90586168384411,-0.286270714203267,-0.181651593740468
2018,"Destruction Island",1,"N",5,0,0.0333333333333333,0,0,0.0666666666666667,0,0,0,0.55,0,0,2.52916666666667,0,0,"#B15928","23",0.755154665789812,1.6221096576903,1.71721125589845,-0.182903078936935,-0.108852033303655,0.829517576681717,-1.17366010494323,0.34488988218264,-0.165680998653687,-0.215535888947753
2018,"Destruction Island",1,"S",5,0,0,0,0,0.55,0,0.0166666666666667,0,0.783333333333333,0,0.233333333333333,1.03333333333333,0,0,"#B15928","23",-0.21038912182395,1.7441391765493,-0.0164286203242261,-0.185860876122181,-0.415057883862689,-0.923166928411633,-1.13245463936661,0.404559932174487,-0.055715814471367,0.156775218064872
2018,"Destruction Island",1,"N",10,0,0,0,0,0.466666666666667,0,0.0166666666666667,0,0.116666666666667,0,0,0.0333333333333333,0,0,"#B15928","23",-2.20381998822667,-0.914103347021827,0.464797870272924,0.127307140932814,-0.958499003871233,0.119899630194651,-0.244238385999414,-3.20141683641177,1.25036471310536,-1.03460635261585
2018,"Destruction Island",1,"S",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#B15928","23",-3.50913250120348,-2.77808797232013,1.79324157540037,-0.792977390235362,-1.1194920398854,-0.261027945614652,1.25245534721747,1.90586168384411,-0.286270714203267,-0.18165159374047
2018,"Destruction Island",2,"N",5,0,0,0,0,0,0,0,0,0.183333333333333,0,0,0.916666666666667,0,0,"#B15928","23",-0.455695687225188,0.457411590829817,0.248318337628975,-0.148229546359245,0.833336554943812,-1.31506523206547,-0.236930226650049,-0.770818928835176,-0.566501719355959,-1.24019755007523
2018,"Destruction Island",2,"S",5,0,0.166666666666667,0.1,0,0.316666666666667,0,0.116666666666667,0,8.65476190476191,0,0,0.733333333333333,0,0,"#B15928","23",-1.3950489721944,2.53762797365426,-1.43417349991854,-0.311579161489674,0.915414196007564,-0.700241311025561,2.81285019642633,0.184931413980977,0.151839451996235,-0.156254389584819
2018,"Destruction Island",2,"N",10,0.0833333333333333,0,0,0,0.783333333333333,0,0,0,0,0,0,0.0166666666666667,0,0,"#B15928","23",-3.13000498546449,-2.48024964339928,0.907585227436616,0.00487482645272832,-0.554700710620916,0.258096998719909,-0.642597162210519,0.351604723823519,2.80298903702613,0.233093614596758
2018,"Destruction Island",2,"S",10,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,"#B15928","23",-2.49784835367934,-0.751017932069726,1.15859950981866,-0.739580019101711,-2.19732252949769,-0.511176165622336,1.09262790898332,-2.35666019512382,-2.2772226935111,-1.96681940920859
2018,"Destruction Island",3,"N",5,0,0,0,0,0.316666666666667,0,0,0,0.0666666666666667,0,0,0.366666666666667,0,0,"#B15928","23",-1.36676306607788,-0.814526787638232,-0.592300197005567,0.317680856174766,1.32664436137766,0.102249781362305,-0.152229884723315,-1.25112248544782,-1.45462124471563,0.371618420419193
2018,"Destruction Island",3,"S",5,0,0.283333333333333,0.25,0,0.0333333333333333,0,0,0,6,0,0,0.266666666666667,0,0,"#B15928","23",-1.96804974315683,2.20034239816855,-2.33752504834811,-0.310584060440285,0.821973244701872,1.48314818865774,2.79615757337702,-0.242663359525841,0.301348267881789,-0.3631871057612
2018,"Destruction Island",3,"N",10,0.65,0,0,0,0.05,0,0,0,0,0,0,0,0,0,"#B15928","23",-3.50913250120348,-2.77808797232013,1.79324157540037,-0.79297739023536,-1.1194920398854,-0.26102794561465,1.25245534721747,1.90586168384411,-0.286270714203269,-0.181651593740468
2018,"Destruction Island",3,"S",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#B15928","23",-3.50913250120348,-2.77808797232013,1.79324157540037,-0.792977390235364,-1.1194920398854,-0.261027945614652,1.25245534721747,1.90586168384411,-0.286270714203268,-0.181651593740468
2018,"Destruction Island",4,"N",10,0.0333333333333333,0,0,0,0.1,0,0,0,0,0,0,0.05,0,0,"#B15928","23",-2.82732424218508,-2.34126600841412,0.177762139057053,0.239020717776226,0.267984375194153,0.666416615458765,-0.918351392470343,-0.040215765652063,2.90876649968671,-0.0517547820698768
2018,"Destruction Island",5,"N",10,0,0,0,0,0.333333333333333,0,0,0,0.0166666666666667,0,0,0.0666666666666667,0,0,"#B15928","23",-2.4447980948231,-1.64918925164386,0.557260924414544,0.569902612843111,0.0732569461790568,0.0361455538242203,-0.802151254844115,-2.63777277482113,1.61676856718783,2.29119482727494
2019,"Neah Bay",1,"N",5,0,0.0166666666666667,0,0,0.1,0,0.0166666666666667,0.45,0.15,0,0.0166666666666667,2.94887278582931,0.0833333333333333,0.383333333333333,"#1F78B4","24",2.76341433492555,-0.457452126704455,1.22118613150941,1.22262457267596,0.16087776772199,0.871835036896991,0.704674562961847,-0.524338463500341,-0.547100474226923,-0.908436968824252
2019,"Neah Bay",1,"S",5,0,0,0,0,0.05,0,0,0.05,0.0166666666666667,0,0,3.54166666666667,0,0.0166666666666667,"#1F78B4","24",2.26791260038391,-0.24292297263096,2.68248296177396,2.13316573974298,1.00113424369681,1.26595228960997,0.161633701839958,-0.340956686185461,-0.621335742349193,1.92100393137503
