"year","date","site","degreesC"
"2018",2018-04-01,"Cape Alava",9.67
"2018",2018-04-01,"Cape Johnson",9.64
"2018",2018-04-01,"Destruction Island",9.59
"2018",2018-04-02,"Tatoosh Island-Neah Bay",9.54
"2018",2018-04-02,"Cape Alava",9.68
"2018",2018-04-02,"Cape Johnson",9.64
"2018",2018-04-02,"Destruction Island",9.69
"2018",2018-04-03,"Tatoosh Island-Neah Bay",9.27
"2018",2018-04-03,"Cape Alava",9.55
"2018",2018-04-03,"Cape Johnson",9.45
"2018",2018-04-03,"Destruction Island",9.44
"2018",2018-04-04,"Tatoosh Island-Neah Bay",8.76
"2018",2018-04-04,"Cape Alava",9.02
"2018",2018-04-04,"Cape Johnson",9.14
"2018",2018-04-04,"Destruction Island",9.19
"2018",2018-04-05,"Tatoosh Island-Neah Bay",8.69
"2018",2018-04-05,"Cape Alava",8.98
"2018",2018-04-05,"Cape Johnson",9.15
"2018",2018-04-05,"Destruction Island",9.27
"2018",2018-04-06,"Tatoosh Island-Neah Bay",9.05
"2018",2018-04-06,"Cape Alava",9.43
"2018",2018-04-06,"Cape Johnson",9.55
"2018",2018-04-06,"Destruction Island",9.64
"2018",2018-04-07,"Tatoosh Island-Neah Bay",9.26
"2018",2018-04-07,"Cape Alava",9.66
"2018",2018-04-07,"Cape Johnson",9.8
"2018",2018-04-07,"Destruction Island",9.91
"2018",2018-04-08,"Tatoosh Island-Neah Bay",9.42
"2018",2018-04-08,"Cape Alava",9.7
"2018",2018-04-08,"Cape Johnson",9.81
"2018",2018-04-08,"Destruction Island",9.83
"2018",2018-04-09,"Tatoosh Island-Neah Bay",9.79
"2018",2018-04-09,"Cape Alava",9.85
"2018",2018-04-09,"Cape Johnson",10.07
"2018",2018-04-09,"Destruction Island",10.05
"2018",2018-04-10,"Tatoosh Island-Neah Bay",9.96
"2018",2018-04-10,"Cape Alava",9.96
"2018",2018-04-10,"Cape Johnson",10.15
"2018",2018-04-10,"Destruction Island",10.12
"2018",2018-04-11,"Tatoosh Island-Neah Bay",10.01
"2018",2018-04-11,"Cape Alava",9.92
"2018",2018-04-11,"Cape Johnson",10.05
"2018",2018-04-11,"Destruction Island",10.03
"2018",2018-04-12,"Tatoosh Island-Neah Bay",10.02
"2018",2018-04-12,"Cape Alava",9.94
"2018",2018-04-12,"Cape Johnson",10.02
"2018",2018-04-12,"Destruction Island",10.02
"2018",2018-04-13,"Tatoosh Island-Neah Bay",10.06
"2018",2018-04-13,"Cape Alava",9.98
"2018",2018-04-13,"Cape Johnson",10.04
"2018",2018-04-13,"Destruction Island",10.02
"2018",2018-04-14,"Tatoosh Island-Neah Bay",10.08
"2018",2018-04-14,"Cape Alava",9.99
"2018",2018-04-14,"Cape Johnson",10.07
"2018",2018-04-14,"Destruction Island",10.04
"2018",2018-04-15,"Tatoosh Island-Neah Bay",10.14
"2018",2018-04-15,"Cape Alava",10.01
"2018",2018-04-15,"Cape Johnson",10.13
"2018",2018-04-15,"Destruction Island",10.05
"2018",2018-04-16,"Tatoosh Island-Neah Bay",10.15
"2018",2018-04-16,"Cape Alava",10.01
"2018",2018-04-16,"Cape Johnson",10.14
"2018",2018-04-16,"Destruction Island",10.09
"2018",2018-04-17,"Tatoosh Island-Neah Bay",10.07
"2018",2018-04-17,"Cape Alava",9.9
"2018",2018-04-17,"Cape Johnson",10.06
"2018",2018-04-17,"Destruction Island",10.13
"2018",2018-04-18,"Tatoosh Island-Neah Bay",10.52
"2018",2018-04-18,"Cape Alava",10.62
"2018",2018-04-18,"Cape Johnson",10.71
"2018",2018-04-18,"Destruction Island",10.76
"2018",2018-04-19,"Tatoosh Island-Neah Bay",10.55
"2018",2018-04-19,"Cape Alava",10.7
"2018",2018-04-19,"Cape Johnson",10.84
"2018",2018-04-19,"Destruction Island",10.91
"2018",2018-04-20,"Tatoosh Island-Neah Bay",10.29
"2018",2018-04-20,"Cape Alava",10.5
"2018",2018-04-20,"Cape Johnson",10.7
"2018",2018-04-20,"Destruction Island",10.82
"2018",2018-04-21,"Tatoosh Island-Neah Bay",9.94
"2018",2018-04-21,"Cape Alava",10.06
"2018",2018-04-21,"Cape Johnson",10.35
"2018",2018-04-21,"Destruction Island",10.64
"2018",2018-04-22,"Tatoosh Island-Neah Bay",10.26
"2018",2018-04-22,"Cape Alava",10.27
"2018",2018-04-22,"Cape Johnson",10.54
"2018",2018-04-22,"Destruction Island",10.83
"2018",2018-04-23,"Tatoosh Island-Neah Bay",10.27
"2018",2018-04-23,"Cape Alava",10.07
"2018",2018-04-23,"Cape Johnson",10.47
"2018",2018-04-23,"Destruction Island",10.88
"2018",2018-04-24,"Tatoosh Island-Neah Bay",10.82
"2018",2018-04-24,"Cape Alava",10.94
"2018",2018-04-24,"Cape Johnson",11.22
"2018",2018-04-24,"Destruction Island",11.53
"2018",2018-04-25,"Tatoosh Island-Neah Bay",11
"2018",2018-04-25,"Cape Alava",11.29
"2018",2018-04-25,"Cape Johnson",11.78
"2018",2018-04-25,"Destruction Island",12.23
"2018",2018-04-26,"Tatoosh Island-Neah Bay",10.68
"2018",2018-04-26,"Cape Alava",11.04
"2018",2018-04-26,"Cape Johnson",11.7
"2018",2018-04-26,"Destruction Island",12.02
"2018",2018-04-27,"Tatoosh Island-Neah Bay",10.46
"2018",2018-04-27,"Cape Alava",10.79
"2018",2018-04-27,"Cape Johnson",11.31
"2018",2018-04-27,"Destruction Island",11.67
"2018",2018-04-28,"Tatoosh Island-Neah Bay",10.05
"2018",2018-04-28,"Cape Alava",10.4
"2018",2018-04-28,"Cape Johnson",10.94
"2018",2018-04-28,"Destruction Island",11.45
"2018",2018-04-29,"Tatoosh Island-Neah Bay",10.42
"2018",2018-04-29,"Cape Alava",10.75
"2018",2018-04-29,"Cape Johnson",11.16
"2018",2018-04-29,"Destruction Island",11.62
"2018",2018-04-30,"Tatoosh Island-Neah Bay",10.84
"2018",2018-04-30,"Cape Alava",11.06
"2018",2018-04-30,"Cape Johnson",11.2
"2018",2018-04-30,"Destruction Island",11.47
"2018",2018-05-01,"Tatoosh Island-Neah Bay",10.9
"2018",2018-05-01,"Cape Alava",11.35
"2018",2018-05-01,"Cape Johnson",11.51
"2018",2018-05-01,"Destruction Island",11.81
"2018",2018-05-02,"Tatoosh Island-Neah Bay",10.78
"2018",2018-05-02,"Cape Alava",11.48
"2018",2018-05-02,"Cape Johnson",11.77
"2018",2018-05-02,"Destruction Island",12.17
"2018",2018-05-03,"Tatoosh Island-Neah Bay",10.7
"2018",2018-05-03,"Cape Alava",11.43
"2018",2018-05-03,"Cape Johnson",11.75
"2018",2018-05-03,"Destruction Island",12.21
"2018",2018-05-04,"Tatoosh Island-Neah Bay",10.98
"2018",2018-05-04,"Cape Alava",11.68
"2018",2018-05-04,"Cape Johnson",11.97
"2018",2018-05-04,"Destruction Island",12.39
"2018",2018-05-05,"Tatoosh Island-Neah Bay",11.04
"2018",2018-05-05,"Cape Alava",11.76
"2018",2018-05-05,"Cape Johnson",12.08
"2018",2018-05-05,"Destruction Island",12.6
"2018",2018-05-06,"Tatoosh Island-Neah Bay",11.11
"2018",2018-05-06,"Cape Alava",11.8
"2018",2018-05-06,"Cape Johnson",12
"2018",2018-05-06,"Destruction Island",12.56
"2018",2018-05-07,"Tatoosh Island-Neah Bay",11.16
"2018",2018-05-07,"Cape Alava",11.71
"2018",2018-05-07,"Cape Johnson",11.84
"2018",2018-05-07,"Destruction Island",12.4
"2018",2018-05-08,"Tatoosh Island-Neah Bay",11.06
"2018",2018-05-08,"Cape Alava",11.67
"2018",2018-05-08,"Cape Johnson",11.8
"2018",2018-05-08,"Destruction Island",12.25
"2018",2018-05-09,"Tatoosh Island-Neah Bay",10.93
"2018",2018-05-09,"Cape Alava",11.52
"2018",2018-05-09,"Cape Johnson",11.69
"2018",2018-05-09,"Destruction Island",12.17
"2018",2018-05-10,"Tatoosh Island-Neah Bay",10.81
"2018",2018-05-10,"Cape Alava",11.31
"2018",2018-05-10,"Cape Johnson",11.47
"2018",2018-05-10,"Destruction Island",11.99
"2018",2018-05-11,"Tatoosh Island-Neah Bay",10.96
"2018",2018-05-11,"Cape Alava",11.33
"2018",2018-05-11,"Cape Johnson",11.45
"2018",2018-05-11,"Destruction Island",11.95
"2018",2018-05-12,"Tatoosh Island-Neah Bay",11.73
"2018",2018-05-12,"Cape Alava",12.33
"2018",2018-05-12,"Cape Johnson",12.62
"2018",2018-05-12,"Destruction Island",12.98
"2018",2018-05-13,"Tatoosh Island-Neah Bay",12.41
"2018",2018-05-13,"Cape Alava",13.28
"2018",2018-05-13,"Cape Johnson",13.77
"2018",2018-05-13,"Destruction Island",14.2
"2018",2018-05-14,"Tatoosh Island-Neah Bay",12.62
"2018",2018-05-14,"Cape Alava",13.25
"2018",2018-05-14,"Cape Johnson",13.65
"2018",2018-05-14,"Destruction Island",14.09
"2018",2018-05-15,"Tatoosh Island-Neah Bay",11.66
"2018",2018-05-15,"Cape Alava",12.31
"2018",2018-05-15,"Cape Johnson",12.6
"2018",2018-05-15,"Destruction Island",13.21
"2018",2018-05-16,"Tatoosh Island-Neah Bay",11.02
"2018",2018-05-16,"Cape Alava",11.65
"2018",2018-05-16,"Cape Johnson",12
"2018",2018-05-16,"Destruction Island",12.83
"2018",2018-05-17,"Tatoosh Island-Neah Bay",10.85
"2018",2018-05-17,"Cape Alava",11.46
"2018",2018-05-17,"Cape Johnson",11.81
"2018",2018-05-17,"Destruction Island",12.68
"2018",2018-05-18,"Tatoosh Island-Neah Bay",10.97
"2018",2018-05-18,"Cape Alava",11.51
"2018",2018-05-18,"Cape Johnson",11.88
"2018",2018-05-18,"Destruction Island",12.77
"2018",2018-05-19,"Tatoosh Island-Neah Bay",11.07
"2018",2018-05-19,"Cape Alava",11.52
"2018",2018-05-19,"Cape Johnson",11.99
"2018",2018-05-19,"Destruction Island",12.94
"2018",2018-05-20,"Tatoosh Island-Neah Bay",11.11
"2018",2018-05-20,"Cape Alava",11.76
"2018",2018-05-20,"Cape Johnson",12.29
"2018",2018-05-20,"Destruction Island",13.26
"2018",2018-05-21,"Tatoosh Island-Neah Bay",11.2
"2018",2018-05-21,"Cape Alava",12.12
"2018",2018-05-21,"Cape Johnson",12.81
"2018",2018-05-21,"Destruction Island",13.86
"2018",2018-05-22,"Tatoosh Island-Neah Bay",11.44
"2018",2018-05-22,"Cape Alava",12.61
"2018",2018-05-22,"Cape Johnson",13.31
"2018",2018-05-22,"Destruction Island",14.31
"2018",2018-05-23,"Tatoosh Island-Neah Bay",11.64
"2018",2018-05-23,"Cape Alava",13.01
"2018",2018-05-23,"Cape Johnson",13.55
"2018",2018-05-23,"Destruction Island",14.43
"2018",2018-05-24,"Tatoosh Island-Neah Bay",11.06
"2018",2018-05-24,"Cape Alava",12.39
"2018",2018-05-24,"Cape Johnson",12.81
"2018",2018-05-24,"Destruction Island",13.43
"2018",2018-05-25,"Tatoosh Island-Neah Bay",10.67
"2018",2018-05-25,"Cape Alava",11.66
"2018",2018-05-25,"Cape Johnson",12.05
"2018",2018-05-25,"Destruction Island",12.6
"2018",2018-05-26,"Tatoosh Island-Neah Bay",10.77
"2018",2018-05-26,"Cape Alava",11.67
"2018",2018-05-26,"Cape Johnson",12.05
"2018",2018-05-26,"Destruction Island",12.48
"2018",2018-05-27,"Tatoosh Island-Neah Bay",11.09
"2018",2018-05-27,"Cape Alava",12.12
"2018",2018-05-27,"Cape Johnson",12.44
"2018",2018-05-27,"Destruction Island",12.82
"2018",2018-05-28,"Tatoosh Island-Neah Bay",11.2
"2018",2018-05-28,"Cape Alava",12.43
"2018",2018-05-28,"Cape Johnson",12.64
"2018",2018-05-28,"Destruction Island",12.81
"2018",2018-05-29,"Tatoosh Island-Neah Bay",10.58
"2018",2018-05-29,"Cape Alava",11.49
"2018",2018-05-29,"Cape Johnson",12.08
"2018",2018-05-29,"Destruction Island",12.36
"2018",2018-05-30,"Tatoosh Island-Neah Bay",10.26
"2018",2018-05-30,"Cape Alava",10.78
"2018",2018-05-30,"Cape Johnson",11.39
"2018",2018-05-30,"Destruction Island",11.7
"2018",2018-05-31,"Tatoosh Island-Neah Bay",10.37
"2018",2018-05-31,"Cape Alava",10.81
"2018",2018-05-31,"Cape Johnson",11.2
"2018",2018-05-31,"Destruction Island",11.31
"2018",2018-06-01,"Tatoosh Island-Neah Bay",10.21
"2018",2018-06-01,"Cape Alava",10.73
"2018",2018-06-01,"Cape Johnson",11.13
"2018",2018-06-01,"Destruction Island",11.34
"2018",2018-06-02,"Tatoosh Island-Neah Bay",10.54
"2018",2018-06-02,"Cape Alava",11.14
"2018",2018-06-02,"Cape Johnson",11.49
"2018",2018-06-02,"Destruction Island",11.88
"2018",2018-06-03,"Tatoosh Island-Neah Bay",10.77
"2018",2018-06-03,"Cape Alava",11.55
"2018",2018-06-03,"Cape Johnson",11.76
"2018",2018-06-03,"Destruction Island",12.13
"2018",2018-06-04,"Tatoosh Island-Neah Bay",10.81
"2018",2018-06-04,"Cape Alava",11.66
"2018",2018-06-04,"Cape Johnson",11.84
"2018",2018-06-04,"Destruction Island",12.14
"2018",2018-06-05,"Tatoosh Island-Neah Bay",11.03
"2018",2018-06-05,"Cape Alava",11.89
"2018",2018-06-05,"Cape Johnson",12.09
"2018",2018-06-05,"Destruction Island",12.48
"2018",2018-06-06,"Tatoosh Island-Neah Bay",11.29
"2018",2018-06-06,"Cape Alava",12.15
"2018",2018-06-06,"Cape Johnson",12.35
"2018",2018-06-06,"Destruction Island",12.85
"2018",2018-06-07,"Tatoosh Island-Neah Bay",11.73
"2018",2018-06-07,"Cape Alava",12.47
"2018",2018-06-07,"Cape Johnson",12.59
"2018",2018-06-07,"Destruction Island",13.12
"2018",2018-06-08,"Tatoosh Island-Neah Bay",11.82
"2018",2018-06-08,"Cape Alava",12.49
"2018",2018-06-08,"Cape Johnson",12.54
"2018",2018-06-08,"Destruction Island",13.04
"2018",2018-06-09,"Tatoosh Island-Neah Bay",11.87
"2018",2018-06-09,"Cape Alava",12.55
"2018",2018-06-09,"Cape Johnson",12.82
"2018",2018-06-09,"Destruction Island",13.27
"2018",2018-06-10,"Tatoosh Island-Neah Bay",12.2
"2018",2018-06-10,"Cape Alava",12.81
"2018",2018-06-10,"Cape Johnson",13.18
"2018",2018-06-10,"Destruction Island",13.61
"2018",2018-06-11,"Tatoosh Island-Neah Bay",12.46
"2018",2018-06-11,"Cape Alava",13.19
"2018",2018-06-11,"Cape Johnson",13.55
"2018",2018-06-11,"Destruction Island",13.87
"2018",2018-06-12,"Tatoosh Island-Neah Bay",12.42
"2018",2018-06-12,"Cape Alava",13.51
"2018",2018-06-12,"Cape Johnson",14.06
"2018",2018-06-12,"Destruction Island",14.48
"2018",2018-06-13,"Tatoosh Island-Neah Bay",12.35
"2018",2018-06-13,"Cape Alava",13.43
"2018",2018-06-13,"Cape Johnson",13.93
"2018",2018-06-13,"Destruction Island",14.37
"2018",2018-06-14,"Tatoosh Island-Neah Bay",12
"2018",2018-06-14,"Cape Alava",13
"2018",2018-06-14,"Cape Johnson",13.78
"2018",2018-06-14,"Destruction Island",14.36
"2018",2018-06-15,"Tatoosh Island-Neah Bay",11.75
"2018",2018-06-15,"Cape Alava",12.85
"2018",2018-06-15,"Cape Johnson",13.63
"2018",2018-06-15,"Destruction Island",14.48
"2018",2018-06-16,"Tatoosh Island-Neah Bay",11.98
"2018",2018-06-16,"Cape Alava",13.04
"2018",2018-06-16,"Cape Johnson",13.76
"2018",2018-06-16,"Destruction Island",14.74
"2018",2018-06-17,"Tatoosh Island-Neah Bay",12.66
"2018",2018-06-17,"Cape Alava",13.83
"2018",2018-06-17,"Cape Johnson",14.63
"2018",2018-06-17,"Destruction Island",15.68
"2018",2018-06-18,"Tatoosh Island-Neah Bay",13.06
"2018",2018-06-18,"Cape Alava",14.53
"2018",2018-06-18,"Cape Johnson",15.14
"2018",2018-06-18,"Destruction Island",16.09
"2018",2018-06-19,"Tatoosh Island-Neah Bay",12.66
"2018",2018-06-19,"Cape Alava",14.37
"2018",2018-06-19,"Cape Johnson",15.04
"2018",2018-06-19,"Destruction Island",16.01
"2018",2018-06-20,"Tatoosh Island-Neah Bay",11.95
"2018",2018-06-20,"Cape Alava",13.7
"2018",2018-06-20,"Cape Johnson",14.46
"2018",2018-06-20,"Destruction Island",15.55
"2018",2018-06-21,"Tatoosh Island-Neah Bay",12.02
"2018",2018-06-21,"Cape Alava",13.57
"2018",2018-06-21,"Cape Johnson",14.44
"2018",2018-06-21,"Destruction Island",15.56
"2018",2018-06-22,"Tatoosh Island-Neah Bay",11.93
"2018",2018-06-22,"Cape Alava",13.22
"2018",2018-06-22,"Cape Johnson",14.13
"2018",2018-06-22,"Destruction Island",15.3
"2018",2018-06-23,"Tatoosh Island-Neah Bay",11.83
"2018",2018-06-23,"Cape Alava",12.9
"2018",2018-06-23,"Cape Johnson",13.87
"2018",2018-06-23,"Destruction Island",15.17
"2018",2018-06-24,"Tatoosh Island-Neah Bay",11.78
"2018",2018-06-24,"Cape Alava",12.62
"2018",2018-06-24,"Cape Johnson",13.57
"2018",2018-06-24,"Destruction Island",15.11
"2018",2018-06-25,"Tatoosh Island-Neah Bay",11.84
"2018",2018-06-25,"Cape Alava",12.83
"2018",2018-06-25,"Cape Johnson",13.78
"2018",2018-06-25,"Destruction Island",15.24
"2018",2018-06-26,"Tatoosh Island-Neah Bay",12.01
"2018",2018-06-26,"Cape Alava",12.94
"2018",2018-06-26,"Cape Johnson",13.87
"2018",2018-06-26,"Destruction Island",15.25
"2018",2018-06-27,"Tatoosh Island-Neah Bay",11.89
"2018",2018-06-27,"Cape Alava",12.98
"2018",2018-06-27,"Cape Johnson",13.58
"2018",2018-06-27,"Destruction Island",14.54
"2018",2018-06-28,"Tatoosh Island-Neah Bay",11.84
"2018",2018-06-28,"Cape Alava",12.92
"2018",2018-06-28,"Cape Johnson",13.3
"2018",2018-06-28,"Destruction Island",13.98
"2018",2018-06-29,"Tatoosh Island-Neah Bay",11.93
"2018",2018-06-29,"Cape Alava",12.95
"2018",2018-06-29,"Cape Johnson",13.32
"2018",2018-06-29,"Destruction Island",13.8
"2018",2018-06-30,"Tatoosh Island-Neah Bay",12.46
"2018",2018-06-30,"Cape Alava",13.44
"2018",2018-06-30,"Cape Johnson",13.81
"2018",2018-06-30,"Destruction Island",14.17
"2018",2018-07-01,"Tatoosh Island-Neah Bay",11.53
"2018",2018-07-01,"Cape Alava",12.45
"2018",2018-07-01,"Cape Johnson",12.72
"2018",2018-07-01,"Destruction Island",13.15
"2018",2018-07-02,"Tatoosh Island-Neah Bay",11.33
"2018",2018-07-02,"Cape Alava",12.09
"2018",2018-07-02,"Cape Johnson",12.28
"2018",2018-07-02,"Destruction Island",12.72
"2018",2018-07-03,"Tatoosh Island-Neah Bay",11.49
"2018",2018-07-03,"Cape Alava",12.28
"2018",2018-07-03,"Cape Johnson",12.42
"2018",2018-07-03,"Destruction Island",12.89
"2018",2018-07-04,"Tatoosh Island-Neah Bay",11.9
"2018",2018-07-04,"Cape Alava",12.86
"2018",2018-07-04,"Cape Johnson",12.96
"2018",2018-07-04,"Destruction Island",13.16
"2018",2018-07-05,"Tatoosh Island-Neah Bay",11.98
"2018",2018-07-05,"Cape Alava",12.93
"2018",2018-07-05,"Cape Johnson",13.27
"2018",2018-07-05,"Destruction Island",13.43
"2018",2018-07-06,"Tatoosh Island-Neah Bay",11.76
"2018",2018-07-06,"Cape Alava",12.87
"2018",2018-07-06,"Cape Johnson",13.3
"2018",2018-07-06,"Destruction Island",13.53
"2018",2018-07-07,"Tatoosh Island-Neah Bay",12.22
"2018",2018-07-07,"Cape Alava",13.21
"2018",2018-07-07,"Cape Johnson",13.56
"2018",2018-07-07,"Destruction Island",13.86
"2018",2018-07-08,"Tatoosh Island-Neah Bay",12.42
"2018",2018-07-08,"Cape Alava",13.48
"2018",2018-07-08,"Cape Johnson",13.82
"2018",2018-07-08,"Destruction Island",14.23
"2018",2018-07-09,"Tatoosh Island-Neah Bay",12.77
"2018",2018-07-09,"Cape Alava",13.74
"2018",2018-07-09,"Cape Johnson",14.04
"2018",2018-07-09,"Destruction Island",14.36
"2018",2018-07-10,"Tatoosh Island-Neah Bay",13.36
"2018",2018-07-10,"Cape Alava",14.36
"2018",2018-07-10,"Cape Johnson",14.54
"2018",2018-07-10,"Destruction Island",14.85
"2018",2018-07-11,"Tatoosh Island-Neah Bay",13.26
"2018",2018-07-11,"Cape Alava",14.14
"2018",2018-07-11,"Cape Johnson",14.4
"2018",2018-07-11,"Destruction Island",14.54
"2018",2018-07-12,"Tatoosh Island-Neah Bay",13.34
"2018",2018-07-12,"Cape Alava",14.1
"2018",2018-07-12,"Cape Johnson",14.52
"2018",2018-07-12,"Destruction Island",14.67
"2018",2018-07-13,"Tatoosh Island-Neah Bay",12.95
"2018",2018-07-13,"Cape Alava",13.68
"2018",2018-07-13,"Cape Johnson",14.08
"2018",2018-07-13,"Destruction Island",14.21
"2018",2018-07-14,"Tatoosh Island-Neah Bay",12.54
"2018",2018-07-14,"Cape Alava",13.13
"2018",2018-07-14,"Cape Johnson",13.63
"2018",2018-07-14,"Destruction Island",13.72
"2018",2018-07-15,"Tatoosh Island-Neah Bay",12.53
"2018",2018-07-15,"Cape Alava",13.2
"2018",2018-07-15,"Cape Johnson",13.72
"2018",2018-07-15,"Destruction Island",13.8
"2018",2018-07-16,"Tatoosh Island-Neah Bay",12.32
"2018",2018-07-16,"Cape Alava",13.17
"2018",2018-07-16,"Cape Johnson",13.79
"2018",2018-07-16,"Destruction Island",13.83
"2018",2018-07-17,"Tatoosh Island-Neah Bay",11.89
"2018",2018-07-17,"Cape Alava",12.75
"2018",2018-07-17,"Cape Johnson",13.42
"2018",2018-07-17,"Destruction Island",13.58
"2018",2018-07-18,"Tatoosh Island-Neah Bay",11.4
"2018",2018-07-18,"Cape Alava",12.17
"2018",2018-07-18,"Cape Johnson",12.85
"2018",2018-07-18,"Destruction Island",13.02
"2018",2018-07-19,"Tatoosh Island-Neah Bay",11.44
"2018",2018-07-19,"Cape Alava",12
"2018",2018-07-19,"Cape Johnson",12.46
"2018",2018-07-19,"Destruction Island",12.71
"2018",2018-07-20,"Tatoosh Island-Neah Bay",11.43
"2018",2018-07-20,"Cape Alava",11.73
"2018",2018-07-20,"Cape Johnson",12.1
"2018",2018-07-20,"Destruction Island",12.32
"2018",2018-07-21,"Tatoosh Island-Neah Bay",11.72
"2018",2018-07-21,"Cape Alava",11.91
"2018",2018-07-21,"Cape Johnson",11.98
"2018",2018-07-21,"Destruction Island",11.86
"2018",2018-07-22,"Tatoosh Island-Neah Bay",12.44
"2018",2018-07-22,"Cape Alava",12.62
"2018",2018-07-22,"Cape Johnson",12.54
"2018",2018-07-22,"Destruction Island",12.09
"2018",2018-07-23,"Tatoosh Island-Neah Bay",12.33
"2018",2018-07-23,"Cape Alava",12.54
"2018",2018-07-23,"Cape Johnson",12.23
"2018",2018-07-23,"Destruction Island",11.63
"2018",2018-07-24,"Tatoosh Island-Neah Bay",12.03
"2018",2018-07-24,"Cape Alava",12.33
"2018",2018-07-24,"Cape Johnson",11.9
"2018",2018-07-24,"Destruction Island",11.23
"2018",2018-07-25,"Tatoosh Island-Neah Bay",11.9
"2018",2018-07-25,"Cape Alava",12.29
"2018",2018-07-25,"Cape Johnson",11.92
"2018",2018-07-25,"Destruction Island",11.28
"2018",2018-07-26,"Tatoosh Island-Neah Bay",12.06
"2018",2018-07-26,"Cape Alava",12.6
"2018",2018-07-26,"Cape Johnson",12.47
"2018",2018-07-26,"Destruction Island",11.9
"2018",2018-07-27,"Tatoosh Island-Neah Bay",12.29
"2018",2018-07-27,"Cape Alava",12.8
"2018",2018-07-27,"Cape Johnson",12.73
"2018",2018-07-27,"Destruction Island",12.22
"2018",2018-07-28,"Tatoosh Island-Neah Bay",12.5
"2018",2018-07-28,"Cape Alava",13.12
"2018",2018-07-28,"Cape Johnson",13.02
"2018",2018-07-28,"Destruction Island",12.42
"2018",2018-07-29,"Tatoosh Island-Neah Bay",12.45
"2018",2018-07-29,"Cape Alava",13.11
"2018",2018-07-29,"Cape Johnson",13.32
"2018",2018-07-29,"Destruction Island",12.79
"2018",2018-07-30,"Tatoosh Island-Neah Bay",12.47
"2018",2018-07-30,"Cape Alava",13.25
"2018",2018-07-30,"Cape Johnson",13.62
"2018",2018-07-30,"Destruction Island",13.17
"2018",2018-07-31,"Tatoosh Island-Neah Bay",12.5
"2018",2018-07-31,"Cape Alava",13.41
"2018",2018-07-31,"Cape Johnson",13.91
"2018",2018-07-31,"Destruction Island",13.64
"2018",2018-08-01,"Tatoosh Island-Neah Bay",12.83
"2018",2018-08-01,"Cape Alava",13.76
"2018",2018-08-01,"Cape Johnson",14.42
"2018",2018-08-01,"Destruction Island",14.41
"2018",2018-08-02,"Tatoosh Island-Neah Bay",13.08
"2018",2018-08-02,"Cape Alava",14.04
"2018",2018-08-02,"Cape Johnson",14.8
"2018",2018-08-02,"Destruction Island",14.86
"2018",2018-08-03,"Tatoosh Island-Neah Bay",12.71
"2018",2018-08-03,"Cape Alava",13.36
"2018",2018-08-03,"Cape Johnson",14.11
"2018",2018-08-03,"Destruction Island",14.56
"2018",2018-08-04,"Tatoosh Island-Neah Bay",12.37
"2018",2018-08-04,"Cape Alava",12.64
"2018",2018-08-04,"Cape Johnson",13.61
"2018",2018-08-04,"Destruction Island",14.32
"2018",2018-08-05,"Tatoosh Island-Neah Bay",12.66
"2018",2018-08-05,"Cape Alava",13.05
"2018",2018-08-05,"Cape Johnson",13.58
"2018",2018-08-05,"Destruction Island",14.1
"2018",2018-08-06,"Tatoosh Island-Neah Bay",12.8
"2018",2018-08-06,"Cape Alava",13.22
"2018",2018-08-06,"Cape Johnson",13.53
"2018",2018-08-06,"Destruction Island",14.19
"2018",2018-08-07,"Tatoosh Island-Neah Bay",13.31
"2018",2018-08-07,"Cape Alava",13.64
"2018",2018-08-07,"Cape Johnson",14.11
"2018",2018-08-07,"Destruction Island",14.56
"2018",2018-08-08,"Tatoosh Island-Neah Bay",13.79
"2018",2018-08-08,"Cape Alava",13.94
"2018",2018-08-08,"Cape Johnson",14.65
"2018",2018-08-08,"Destruction Island",15
"2018",2018-08-09,"Tatoosh Island-Neah Bay",13.64
"2018",2018-08-09,"Cape Alava",14.01
"2018",2018-08-09,"Cape Johnson",14.36
"2018",2018-08-09,"Destruction Island",14.77
"2018",2018-08-10,"Tatoosh Island-Neah Bay",12.88
"2018",2018-08-10,"Cape Alava",13.59
"2018",2018-08-10,"Cape Johnson",13.82
"2018",2018-08-10,"Destruction Island",13.94
"2018",2018-08-11,"Tatoosh Island-Neah Bay",12.8
"2018",2018-08-11,"Cape Alava",13.06
"2018",2018-08-11,"Cape Johnson",13.45
"2018",2018-08-11,"Destruction Island",13.67
"2018",2018-08-12,"Tatoosh Island-Neah Bay",12.7
"2018",2018-08-12,"Cape Alava",13
"2018",2018-08-12,"Cape Johnson",13.35
"2018",2018-08-12,"Destruction Island",13.77
"2018",2018-08-13,"Tatoosh Island-Neah Bay",12.49
"2018",2018-08-13,"Cape Alava",12.88
"2018",2018-08-13,"Cape Johnson",13.3
"2018",2018-08-13,"Destruction Island",13.82
"2018",2018-08-14,"Tatoosh Island-Neah Bay",12.26
"2018",2018-08-14,"Cape Alava",12.76
"2018",2018-08-14,"Cape Johnson",13.13
"2018",2018-08-14,"Destruction Island",13.73
"2018",2018-08-15,"Tatoosh Island-Neah Bay",12.2
"2018",2018-08-15,"Cape Alava",12.86
"2018",2018-08-15,"Cape Johnson",13.14
"2018",2018-08-15,"Destruction Island",13.69
"2018",2018-08-16,"Tatoosh Island-Neah Bay",11.38
"2018",2018-08-16,"Cape Alava",12.06
