,map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_
1776,19.2,18.7999992,0,0,0,37.9000015,18.7999992,37.9000015,56.7000008,0,0,33,67,79.5,0,0,0,70.0999985,79.5,70.0999985,149.6000061,0,0,53,47,0.24,0.54,0.38,2011
1777,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1778,20.2,2.4000001,0,0,0,0,2.4000001,0,2.4000001,0,0,100,0,10.1999998,0,0,0,0,10.1999998,0,10.1999998,0,0,100,0,0.24,0,0.24,2011
1779,21.1,3.0999999,0,0,0,4.8000002,3.0999999,4.8000002,7.9000001,0,0,39,61,16.6000004,0,0,0,15.3999996,16.6000004,15.3999996,32,0,0,52,48,0.19,0.31,0.25,2011
1780,21.2,3.8,0,0,0,4.5999999,3.8,4.5999999,8.3000002,0,0,45,55,24.1000004,0,0,0,14.6000004,24.1000004,14.6000004,38.7000008,0,0,62,38,0.16,0.31,0.22,2011
1781,22.1,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,8,0,0,0,0,8,0,8,0,0,100,0,0.22,0,0.22,2011
1782,22.2,8.1000004,0,0,0,11.3000002,8.1000004,11.3000002,19.3999996,0,0,42,58,39.0999985,0,0,0,23.3999996,39.0999985,23.3999996,62.5,0,0,63,37,0.21,0.48,0.31,2011
1783,23.1,2.5,0,0,0,1.4,2.5,1.4,3.9000001,0,0,63,37,16.7000008,0,0,0,3.5,16.7000008,3.5,20.1000004,0,0,83,17,0.15,0.41,0.19,2011
1784,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1785,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1786,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1787,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1788,25.2,0.1,0,0,0,9.1000004,0.1,9.1000004,9.1999998,0,0,1,99,1.4,0,0,0,34.9000015,1.4,34.9000015,36.4000015,0,0,4,96,0.07,0.26,0.25,2011
1789,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1790,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1791,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1792,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1793,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1794,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1795,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1796,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1797,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1798,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1799,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1800,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1801,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1802,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1803,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1804,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2011
1805,1.1,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,51.9000015,0,0,0,0,51.9000015,0,51.9000015,0,0,100,0,0.22,0,0.22,2012
1806,1.2,11.8999996,0,0,0,0,11.8999996,0,11.8999996,0,0,100,0,27.3999996,0,0,0,0,27.3999996,0,27.3999996,0,0,100,0,0.43,0,0.43,2012
1807,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1808,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1809,2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1810,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1811,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1812,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1813,3.2,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,11.6000004,0,0,0,0,11.6000004,0,11.6000004,0,0,100,0,0.16,0,0.16,2012
1814,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1815,4.2,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,19.8999996,0,0,0,0,19.8999996,0,19.8999996,0,0,100,0,0.13,0,0.13,2012
1816,4.3,6.8000002,0,0,0,0,6.8000002,0,6.8000002,0,0,100,0,63.7000008,0,0,0,0,63.7000008,0,63.7000008,0,0,100,0,0.11,0,0.11,2012
1817,5.1,8.6000004,0,0,0,0,8.6000004,0,8.6000004,0,0,100,0,75.3000031,0,0,0,0,75.3000031,0,75.3000031,0,0,100,0,0.11,0,0.11,2012
1818,5.2,6.4000001,0,0,0,0,6.4000001,0,6.4000001,0,0,100,0,48.2000008,0,0,0,0,48.2000008,0,48.2000008,0,0,100,0,0.13,0,0.13,2012
1819,6.1,4.0999999,0,0,0,0,4.0999999,0,4.0999999,0,0,100,0,33.2999992,0,0,0,0,33.2999992,0,33.2999992,0,0,100,0,0.12,0,0.12,2012
1820,6.2,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,5.1999998,0,0,0,0,5.1999998,0,5.1999998,0,0,100,0,0.05,0,0.05,2012
1821,7.1,2.3,0,0,0,0,2.3,0,2.3,0,0,100,0,32.9000015,0,0,0,0,32.9000015,0,32.9000015,0,0,100,0,0.07,0,0.07,2012
1822,7.2,2.0999999,0,0,0,0,2.0999999,0,2.0999999,0,0,100,0,23.6000004,0,0,0,0,23.6000004,0,23.6000004,0,0,100,0,0.09,0,0.09,2012
1823,7.3,40.9000015,0,0,0,0,40.9000015,0,40.9000015,0,0,100,0,101,0,0,0,0,101,0,101,0,0,100,0,0.4,0,0.4,2012
1824,8.1,26.5,0,0,0,0,26.5,0,26.5,0,0,100,0,74.5,0,0,0,0,74.5,0,74.5,0,0,100,0,0.36,0,0.36,2012
1825,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1826,8.3,4,0,0,0,0,4,0,4,0,0,100,0,13.3000002,0,0,0,0,13.3000002,0,13.3000002,0,0,100,0,0.3,0,0.3,2012
1827,8.4,4.5999999,0,0,0,0,4.5999999,0,4.5999999,0,0,100,0,9.5,0,0,0,0,9.5,0,9.5,0,0,100,0,0.48,0,0.48,2012
1828,9.1,14.8000002,0,0,0,32.9000015,14.8000002,32.9000015,47.5999985,0,0,31,69,49.4000015,0,0,0,77.5,49.4000015,77.5,126.9000015,0,0,39,61,0.3,0.42,0.38,2012
1829,9.2,0.3,0,0,0,0,0.3,0,0.3,0,0,100,0,3.7,0,0,0,0,3.7,0,3.7,0,0,100,0,0.08,0,0.08,2012
1830,9.3,49.7999992,0,0,0,55,49.7999992,55,104.8000031,0,0,47,52,128.6000061,0,0,0,107.0999985,128.6000061,107.0999985,235.6999969,0,0,55,45,0.39,0.51,0.44,2012
1831,10.1,20.2999992,0,0,0,39.7999992,20.2999992,39.7999992,60.2000008,0,0,33,66,59.4000015,0,0,0,90.6999969,59.4000015,90.6999969,150.1000061,0,0,40,60,0.34,0.44,0.4,2012
1832,10.2,0,7,11,18,3.3,7.3000002,14.3000002,21.6000004,40,60,33,66,0,26,40,66,13.1999998,26.7000008,53.2000008,80,40,60,33,67,0.27,0.27,0.27,2012
1833,10.3,0.2,0,0,0,20.5,0.2,20.5,20.7000008,0,0,0,99,2.4000001,0,0,0,42.5999985,2.4000001,42.5999985,45,0,0,5,95,0.07,0.48,0.46,2012
1834,10.4,0.9,0,0,0,17.2999992,0.9,17.2999992,18.2999992,0,0,5,94,6.5,0,0,0,27.2999992,6.5,27.2999992,33.7999992,0,0,19,81,0.14,0.63,0.54,2012
1835,10.5,0.8,17,40,57,7.9000001,18,48.2000008,66.1999969,30,70,27,72,6.9000001,44,66,110,24.2000008,51.0999985,90.5,141.6000061,40,60,36,64,0.35,0.53,0.47,2012
1836,10.6,0.7,1,5,6,9.6000004,1.9,14.6000004,16.5,20,80,11,88,6.9000001,5,21,26,29.6000004,12.1999998,50.7000008,62.7999992,20,80,19,81,0.26,0.29,0.26,2012
1837,11.1,12.8999996,4,6,11,41.7000008,17.5,48.5999985,66.0999985,40,60,26,73,61.4000015,10,15,25,78.1999969,71.5999985,93.5,165.1000061,40,60,43,57,0.24,0.52,0.4,2012
1838,11.2,27,0,0,0,31.5,27,31.5,58.5999985,0,0,46,53,69.6999969,0,0,0,58.7000008,69.6999969,58.7000008,128.3999939,0,0,54,46,0.39,0.54,0.46,2012
1839,11.3,1.4,0,0,0,3.2,1.4,3.2,4.5,0,0,29,70,7,0,0,0,10.1999998,7,10.1999998,17.2000008,0,0,40,60,0.19,0.31,0.26,2012
1840,12.1,8.6999998,12,12,24,20.5,20.8999996,32.7000008,53.5,50,50,39,61,31.3999996,37,37,73,44.7999992,68.4000015,81.8000031,150.1999969,50,50,46,54,0.31,0.4,0.36,2012
1841,13.1,8.8999996,0,0,0,2,8.8999996,2,10.8999996,0,0,81,18,36.2000008,0,0,0,7.3000002,36.2000008,7.3000002,43.5999985,0,0,83,17,0.25,0.27,0.25,2012
1842,13.2,1.2,6,4,11,3.5999999,8,8.1000004,16.1000004,60,40,49,50,6.0999999,14,14,28,9.6000004,20.6000004,24,44.5999985,50,50,46,54,0.39,0.34,0.36,2012
1843,14.1,51.9000015,0,0,0,55.5,51.9000015,55.5,107.4000015,0,0,48,51,141.1000061,0,0,0,107.1999969,141.1000061,107.1999969,248.3999939,0,0,57,43,0.37,0.52,0.43,2012
1844,15.1,7.5999999,3,2,5,2.4000001,11.1000004,4.8000002,15.8000002,60,40,70,30,27.6000004,6,6,13,6.4000001,34.5,13.3000002,47.7000008,50,50,72,28,0.32,0.36,0.33,2012
1845,15.2,18.8999996,5,5,10,34.2999992,24.1000004,39.5,63.5999985,50,50,37,62,58.7000008,16,16,32,82.0999985,75.0999985,98.5,173.6000061,50,50,43,57,0.32,0.4,0.37,2012
1846,15.3,0,6,9,15,0.2,6.0999999,9.3000002,15.3999996,40,60,39,60,0,16,24,41,1.1,16.5,25.8999996,42.4000015,40,60,39,61,0.37,0.36,0.36,2012
1847,15.4,17.2999992,0,0,0,14.8999996,17.2999992,14.8999996,32.2000008,0,0,53,46,56.5999985,0,0,0,30.5,56.5999985,30.5,87.0999985,0,0,65,35,0.31,0.49,0.37,2012
1848,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1849,16.2,43.7000008,0,0,0,46.5,43.7000008,46.5,90.3000031,0,0,48,51,130.3999939,0,0,0,83.9000015,130.3999939,83.9000015,214.3000031,0,0,61,39,0.34,0.55,0.42,2012
1850,16.3,4.4000001,0,0,0,0,4.4000001,0,4.4000001,0,0,100,0,21.2999992,0,0,0,0,21.2999992,0,21.2999992,0,0,100,0,0.21,0,0.21,2012
1851,16.4,10.8000002,0,0,0,1.4,10.8000002,1.4,12.1999998,0,0,88,11,55.2000008,0,0,0,4.3000002,55.2000008,4.3000002,59.5,0,0,93,7,0.2,0.33,0.21,2012
1852,17.1,10.3999996,0,0,0,14.8999996,10.3999996,14.8999996,25.2999992,0,0,41,58,72.4000015,0,0,0,35.7999992,72.4000015,35.7999992,108.3000031,0,0,67,33,0.14,0.41,0.23,2012
1853,17.2,16.8999996,0,0,0,9.6999998,16.8999996,9.6999998,26.6000004,0,0,63,36,63.4000015,0,0,0,24.2999992,63.4000015,24.2999992,87.6999969,0,0,72,28,0.27,0.4,0.3,2012
1854,17.3,17,0,0,0,0,17,0,17,0,0,100,0,81.8000031,0,0,0,0,81.8000031,0,81.8000031,0,0,100,0,0.21,0,0.21,2012
1855,18.1,5.1999998,0,0,0,1.8,5.1999998,1.8,7,0,0,74,25,33.7000008,0,0,0,4.1999998,33.7000008,4.1999998,37.9000015,0,0,89,11,0.16,0.43,0.19,2012
1856,18.2,3,0,0,0,3,3,3,6,0,0,49,50,25.7999992,0,0,0,6.5999999,25.7999992,6.5999999,32.4000015,0,0,80,20,0.12,0.46,0.19,2012
1857,19.1,75.6999969,0,0,0,142.3000031,75.6999969,142.3000031,218,0,0,34,65,226.3999939,0,0,0,201.6000061,226.3999939,201.6000061,427.8999939,0,0,53,47,0.33,0.71,0.51,2012
1858,19.2,32.2999992,0,0,0,41.4000015,32.2999992,41.4000015,73.6999969,0,0,43,56,122.8000031,0,0,0,66.0999985,122.8000031,66.0999985,188.8999939,0,0,65,35,0.26,0.63,0.39,2012
1859,20.1,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,11.6000004,0,0,0,0,11.6000004,0,11.6000004,0,0,100,0,0.07,0,0.07,2012
1860,20.2,3.3,0,0,0,0,3.3,0,3.3,0,0,100,0,24.3999996,0,0,0,0,24.3999996,0,24.3999996,0,0,100,0,0.14,0,0.14,2012
1861,21.1,5.5999999,0,0,0,6.5,5.5999999,6.5,12.1000004,0,0,46,53,46.2000008,0,0,0,18.3999996,46.2000008,18.3999996,64.5999985,0,0,72,28,0.12,0.35,0.19,2012
1862,21.2,4.9000001,0,0,0,8.6999998,4.9000001,8.6999998,13.5,0,0,35,64,42,0,0,0,21.3999996,42,21.3999996,63.2999992,0,0,66,34,0.12,0.41,0.21,2012
1863,22.1,3.0999999,0,0,0,0,3.0999999,0,3.0999999,0,0,100,0,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,0.27,0,0.27,2012
1864,22.2,10,0,0,0,9.3999996,10,9.3999996,19.3999996,0,0,51,48,59.2999992,0,0,0,16.3999996,59.2999992,16.3999996,75.5999985,0,0,78,22,0.17,0.57,0.26,2012
1865,23.1,5.4000001,0,0,0,1.2,5.4000001,1.2,6.5999999,0,0,82,17,37.9000015,0,0,0,3,37.9000015,3,40.9000015,0,0,93,7,0.14,0.38,0.16,2012
1866,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1867,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1868,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1869,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1870,25.2,0.1,0,0,0,8.8000002,0.1,8.8000002,8.8000002,0,0,0,99,1.2,0,0,0,36.5999985,1.2,36.5999985,37.7000008,0,0,3,97,0.06,0.24,0.23,2012
1871,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1872,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1873,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1874,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1875,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1876,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1877,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1878,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1879,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1880,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1881,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1882,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1883,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1884,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1885,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1886,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2012
1887,1.1,21,0,0,0,0,21,0,21,0,0,100,0,66.9000015,0,0,0,0,66.9000015,0,66.9000015,0,0,100,0,0.31,0,0.31,2013
1888,1.2,16.7999992,0,0,0,0,16.7999992,0,16.7999992,0,0,100,0,30.2000008,0,0,0,0,30.2000008,0,30.2000008,0,0,100,0,0.56,0,0.56,2013
1889,2.1,0.2,0,0,0,0,0.2,0,0.2,0,0,100,0,1.7,0,0,0,0,1.7,0,1.7,0,0,100,0,0.09,0,0.09,2013
1890,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1891,2.3,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,1.6,0,0,0,0,1.6,0,1.6,0,0,100,0,0.06,0,0.06,2013
1892,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1893,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1894,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1895,3.2,3.8,0,0,0,0,3.8,0,3.8,0,0,100,0,22.1000004,0,0,0,0,22.1000004,0,22.1000004,0,0,100,0,0.17,0,0.17,2013
1896,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1897,4.2,1.4,0,0,0,0,1.4,0,1.4,0,0,100,0,16.1000004,0,0,0,0,16.1000004,0,16.1000004,0,0,100,0,0.09,0,0.09,2013
1898,4.3,5,0,0,0,0,5,0,5,0,0,100,0,49,0,0,0,0,49,0,49,0,0,100,0,0.1,0,0.1,2013
1899,5.1,8.1999998,0,0,0,0,8.1999998,0,8.1999998,0,0,100,0,86.1999969,0,0,0,0,86.1999969,0,86.1999969,0,0,100,0,0.1,0,0.1,2013
1900,5.2,13.3000002,0,0,0,0,13.3000002,0,13.3000002,0,0,100,0,83.5,0,0,0,0,83.5,0,83.5,0,0,100,0,0.16,0,0.16,2013
1901,6.1,10.3000002,0,0,0,0,10.3000002,0,10.3000002,0,0,100,0,54.5999985,0,0,0,0,54.5999985,0,54.5999985,0,0,100,0,0.19,0,0.19,2013
1902,6.2,0.8,0,0,0,0,0.8,0,0.8,0,0,100,0,9.3999996,0,0,0,0,9.3999996,0,9.3999996,0,0,100,0,0.08,0,0.08,2013
1903,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1904,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1905,7.3,16.7999992,0,0,0,0,16.7999992,0,16.7999992,0,0,100,0,49.0999985,0,0,0,0,49.0999985,0,49.0999985,0,0,100,0,0.34,0,0.34,2013
1906,8.1,18,0,0,0,0,18,0,18,0,0,100,0,66.1999969,0,0,0,0,66.1999969,0,66.1999969,0,0,100,0,0.27,0,0.27,2013
1907,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1908,8.3,2.3,0,0,0,0,2.3,0,2.3,0,0,100,0,10,0,0,0,0,10,0,10,0,0,100,0,0.23,0,0.23,2013
1909,8.4,2.8,0,0,0,0,2.8,0,2.8,0,0,100,0,9.1000004,0,0,0,0,9.1000004,0,9.1000004,0,0,100,0,0.3,0,0.3,2013
1910,9.1,19.7999992,0,0,0,32.2999992,19.7999992,32.2999992,52.0999985,0,0,38,62,70.5,0,0,0,74.4000015,70.5,74.4000015,144.8000031,0,0,49,51,0.28,0.43,0.36,2013
1911,9.2,0,0,0,0,0,0,0,0,0,0,100,0,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,0.07,0,0.07,2013
1912,9.3,51.7000008,0,0,0,50,51.7000008,50,101.6999969,0,0,51,49,153.1000061,0,0,0,101.3000031,153.1000061,101.3000031,254.3999939,0,0,60,40,0.34,0.49,0.4,2013
1913,10.1,14.6000004,0,0,0,46.0999985,14.6000004,46.0999985,60.7000008,0,0,24,76,55.7000008,0,0,0,97.0999985,55.7000008,97.0999985,152.8999939,0,0,36,64,0.26,0.47,0.4,2013
1914,10.2,0,11,11,21.8999996,6,11,17,27.8999996,50,50,39,61,0,40.5,40.5,81,18.2000008,40.5,58.7000008,99.0999985,50,50,41,59,0.27,0.29,0.28,2013
1915,10.3,1.7,0,0,0,21.5,1.7,21.5,23.2000008,0,0,7,93,10.8999996,0,0,0,46.0999985,10.8999996,46.0999985,56.9000015,0,0,19,81,0.16,0.47,0.41,2013
1916,10.4,1.3,0,0,0,18.2999992,1.3,18.2999992,19.7000008,0,0,7,93,10.1999998,0,0,0,28.2000008,10.1999998,28.2000008,38.4000015,0,0,27,73,0.13,0.65,0.51,2013
1917,10.5,0.6,14.6000004,34,48.5999985,4.6999998,15.1000004,38.7000008,53.7999992,30,70,28,72,5.4000001,32.0999985,74.8000031,106.9000015,14.3999996,37.4000015,89.1999969,126.5999985,30,70,30,70,0.4,0.43,0.43,2013
1918,10.6,0.7,3.5999999,5.4000001,9,7.5,4.3000002,12.8000002,17.1000004,40,60,25,75,7.8000002,14.1999998,21.2999992,35.5999985,22.6000004,22,44,66,40,60,33,67,0.2,0.29,0.26,2013
1919,11.1,21.1000004,0,0,0,49.5,21.1000004,49.5,70.5999985,0,0,30,70,87.1999969,0,0,0,93.9000015,87.1999969,93.9000015,181,0,0,48,52,0.24,0.53,0.39,2013
1920,11.2,37.4000015,0,0,0,32.2999992,37.4000015,32.2999992,69.6999969,0,0,54,46,71.8000031,0,0,0,57.7000008,71.8000031,57.7000008,129.5,0,0,55,45,0.52,0.56,0.54,2013
1921,11.3,1.7,0,0,0,3.4000001,1.7,3.4000001,5.1999998,0,0,34,66,7.4000001,0,0,0,10.1999998,7.4000001,10.1999998,17.6000004,0,0,42,58,0.24,0.34,0.29,2013
1922,12.1,7.0999999,13.8999996,20.7999992,34.5999985,6.9000001,20.8999996,27.7000008,48.5999985,40,60,43,57,23.7000008,39.7999992,59.7000008,99.5,17.5,63.5,77.1999969,140.6999969,40,60,45,55,0.33,0.36,0.35,2013
1923,13.1,10.6000004,0,0,0,1.9,10.6000004,1.9,12.5,0,0,85,15,46.5999985,0,0,0,7.6999998,46.5999985,7.6999998,54.2999992,0,0,86,14,0.23,0.25,0.23,2013
1924,13.2,1.2,4.3000002,6.4000001,10.6999998,2.9000001,5.5,9.3000002,14.8000002,40,60,37,63,7,11.8000002,17.7000008,29.6000004,9.1000004,18.7999992,26.8999996,45.7000008,40,60,41,59,0.29,0.35,0.32,2013
1925,14.1,55.7000008,0,0,0,57.5,55.7000008,57.5,113.1999969,0,0,49,51,170.3999939,0,0,0,113.1999969,170.3999939,113.1999969,283.6000061,0,0,60,40,0.33,0.51,0.4,2013
1926,15.1,7.5999999,2.7,2.7,5.3000002,2.7,10.3000002,5.3000002,15.6000004,50,50,66,34,33.2000008,6.3000002,6.3000002,12.6000004,2.5,39.5,8.8000002,48.4000015,50,50,82,18,0.26,0.6,0.32,2013
1927,15.2,11.3000002,4,6,10,32.9000015,15.3000002,38.9000015,54.2000008,40,60,28,72,50.5999985,11.6000004,17.3999996,29,79,62.2000008,96.5,158.6000061,40,60,39,61,0.25,0.4,0.34,2013
1928,15.3,0.2,2.4000001,9.8000002,12.1999998,0.5,2.5999999,10.3000002,12.8999996,20,80,20,80,2,7.5999999,30.6000004,38.2000008,2.4000001,9.6999998,32.9000015,42.5999985,20,80,23,77,0.27,0.31,0.3,2013
1929,15.4,9.8999996,0,0,0,14.1000004,9.8999996,14.1000004,24,0,0,41,59,40.2999992,0,0,0,30.8999996,40.2999992,30.8999996,71.1999969,0,0,57,43,0.25,0.46,0.34,2013
1930,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1931,16.2,36.2000008,0,0,0,44.0999985,36.2000008,44.0999985,80.4000015,0,0,45,55,117.5999985,0,0,0,80.5,117.5999985,80.5,198,0,0,59,41,0.31,0.55,0.41,2013
1932,16.3,3,0,0,0,0,3,0,3,0,0,100,0,18.2999992,0,0,0,0,18.2999992,0,18.2999992,0,0,100,0,0.16,0,0.16,2013
1933,16.4,6.0999999,0,0,0,0.9,6.0999999,0.9,6.9000001,0,0,88,12,50,0,0,0,3,50,3,53.0999985,0,0,94,6,0.12,0.28,0.13,2013
1934,17.1,5,0,0,0,11.1999998,5,11.1999998,16.2000008,0,0,31,69,47.5,0,0,0,32,47.5,32,79.4000015,0,0,60,40,0.11,0.35,0.2,2013
1935,17.2,8.1999998,0,0,0,9.5,8.1999998,9.5,17.7000008,0,0,46,54,49.7000008,0,0,0,26.8999996,49.7000008,26.8999996,76.5999985,0,0,65,35,0.17,0.35,0.23,2013
1936,17.3,8.8999996,0,0,0,0,8.8999996,0,8.8999996,0,0,100,0,60.4000015,0,0,0,0,60.4000015,0,60.4000015,0,0,100,0,0.15,0,0.15,2013
1937,18.1,2.8,0,0,0,1.8,2.8,1.8,4.5,0,0,61,39,26.2000008,0,0,0,4.0999999,26.2000008,4.0999999,30.3999996,0,0,86,14,0.11,0.42,0.15,2013
